Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,UMean_average_0,UMean_average_1,UMean_average_2,UMean_average_Magnitude,UPrime2Mean_average_0,UPrime2Mean_average_1,UPrime2Mean_average_2,UPrime2Mean_average_3,UPrime2Mean_average_4,UPrime2Mean_average_5,UPrime2Mean_average_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,k_average,k_total_average,nut_average,pMean_average,pPrime2Mean_average,p_average,s_average
internalMesh,80,-0.00900222,0.00162971,0.00000000,0.00914855,3.14090681,-1.31812608,0.09692422,3.40766001,23.65422821,9.12679386,5.70270109,2.38500738,0.31567320,0.52863765,26.10381317,1.90655971,-2.16707611,0.00454910,2.88638353,27.98408318,47.22594286,0.00008353,26.11404991,11086.38183594,22.86419487,0.99818885
internalMesh,81,-0.00788276,0.00162971,0.00000000,0.00804946,4.39305210,-1.14299881,0.11679865,4.54081440,17.63120270,8.13787365,5.31098604,1.78489447,0.43372884,0.85482633,20.23352623,4.53821087,-1.53730798,0.37992388,4.80655956,27.33626175,42.87629024,0.00008028,27.15824127,10543.44824219,27.20331383,0.99851990
internalMesh,82,-0.00680802,0.00162971,0.00000000,0.00700036,4.61245823,-0.84366435,0.11540306,4.69040060,18.98498726,6.56692076,4.76131105,0.44176015,0.31652063,0.99626201,20.67636681,5.84717607,-0.81372601,0.69615209,5.94442987,24.07618332,39.23279170,0.00008226,28.88070107,10238.46386719,31.58059502,0.99860609
internalMesh,83,-0.00577621,0.00162971,0.00000000,0.00600172,5.12181711,-0.76239121,0.12154169,5.17967415,17.01925087,5.77238798,4.27345467,0.60765833,0.39171165,0.81218243,18.50459671,6.66007853,-0.55233407,0.67587227,6.71703243,21.34097672,34.87352662,0.00010087,29.10256004,9998.00878906,34.00063705,0.99877757
internalMesh,84,-0.00483416,0.00162971,0.00000000,0.00510147,5.32859802,-0.60470498,0.10841257,5.36389589,18.01647949,5.22308111,3.98736334,0.73361218,0.39233857,0.81215107,19.21262360,6.82548237,-0.27478960,0.39833841,6.84261608,17.60317230,31.21663394,0.00009146,29.40397263,9814.02246094,37.27376938,0.99900299
internalMesh,85,-0.00367937,0.00155959,0.00000000,0.00399626,5.61149120,-0.50120342,0.09361752,5.63460779,17.60193062,4.80308867,3.79414606,1.15351427,0.42700872,0.46907443,18.68224144,6.80361319,-0.10982551,-0.00365307,6.80450058,14.20475864,27.30433959,0.00007911,29.38181877,9647.76269531,41.41834259,0.99910009
internalMesh,86,-0.00292163,0.00162971,0.00000000,0.00334543,5.77112770,-0.40474233,0.06032097,5.78561735,17.67376137,4.47722149,3.66421556,1.47450173,0.41542891,0.26395747,18.66146469,6.75956297,0.10183718,-0.12652823,6.76151419,11.29439926,24.20199744,0.00007660,29.41328621,9470.75878906,44.02870941,0.99903184
internalMesh,87,-0.00204510,0.00162971,0.00000000,0.00261503,5.93097544,-0.29879838,0.04270032,5.93865061,16.94590759,4.32939911,3.57236004,1.67906868,0.33441457,0.14540289,17.93380928,6.65081739,0.20055039,0.03454897,6.65393019,10.13225365,22.55608501,0.00006592,29.45697403,9277.76464844,43.11990738,0.99852031
internalMesh,88,-0.00120360,0.00162971,0.00000000,0.00202598,6.02877903,-0.19587108,0.04010495,6.03209352,15.96749783,4.21813726,3.53881621,1.65871358,0.15989347,-0.01341007,16.97215271,6.41308308,0.03708067,0.18379624,6.41582346,9.03709412,20.89931861,0.00006137,29.56444550,9083.24511719,41.71546173,0.99772620
internalMesh,89,-0.00039571,0.00162971,0.00000000,0.00167707,6.08417177,-0.11063807,0.04866679,6.08537245,14.63036442,4.05023432,3.49661565,1.35358071,0.01292702,-0.08694158,15.63707733,6.26329184,-0.03549339,0.25991073,6.26878262,7.91499519,19.00360185,0.00006352,29.71328163,8896.93164062,41.53266525,0.99814612
internalMesh,90,-0.01980858,0.00206552,0.00000000,0.01991598,-28.50844002,7.45595884,-0.28347525,29.46867561,48.92338181,13.33720207,3.78993630,6.38205528,0.67457587,0.26846772,51.25426483,-33.13228607,6.48818779,0.38458589,33.76377869,334.83038330,367.85567737,0.00659546,1022.71350098,60191.67578125,1177.97839355,0.99785942
internalMesh,91,-0.01825736,0.00206552,0.00000000,0.01837383,23.01864815,8.63349533,-0.74076325,24.59561157,112.59467316,74.33312225,25.35140038,-6.82752371,7.98354769,2.89354038,137.71125793,25.63277817,7.53605080,0.01565328,26.71762848,173.66535950,279.80497256,0.00056590,-579.25250244,25532.60546875,-611.59301758,0.99686825
internalMesh,92,-0.01713284,0.00206552,0.00000000,0.01725690,-11.52830887,-4.81282282,-0.10139884,12.49301624,232.88394165,33.15481949,17.75484467,10.45519733,0.00806658,-1.09831369,236.13539124,-9.73420906,-5.82522821,0.03467620,11.34413147,160.91973877,302.81652570,0.00079478,-107.69377899,31660.15820312,-107.23911285,0.99680084
internalMesh,93,-0.01418987,0.00199037,0.00000000,0.01432878,-4.39235210,-3.17815685,0.28982207,5.42931271,73.50544739,15.79214287,9.41949177,3.05406833,0.01455312,-0.78787762,75.83612061,-3.82406521,-3.13335133,0.77465844,5.00414419,76.18128204,125.53981886,0.00027854,-34.78163910,18356.11914062,-45.22777939,0.99855208
internalMesh,94,-0.01117630,0.00214067,0.00000000,0.01137947,0.11433130,-2.43553948,0.29132643,2.45556426,30.27021980,12.27390957,6.66264772,0.87379605,-0.66391069,-0.63337064,33.36062622,-1.09322143,-2.92003107,-0.34559476,3.13706088,43.84401703,68.44740384,0.00013370,10.62833881,12617.26953125,-0.43168697,0.99810827
internalMesh,95,-0.01036658,0.00199037,0.00000000,0.01055593,3.10059643,-2.40343046,0.20753571,3.92851710,17.45304489,12.75299072,6.07839441,1.19893622,0.01838254,-0.47167349,22.49121284,1.94533944,-2.87233233,0.01596417,3.46913433,36.11031723,54.25253604,0.00007287,14.69374752,11057.22753906,5.83253574,0.99781030
internalMesh,96,-0.00881184,0.00199037,0.00000000,0.00903383,3.16386843,-1.66440821,0.13577040,3.57753420,19.53874016,10.33341312,5.39707804,0.30236050,0.38319027,-0.29739720,22.75954628,1.66340482,-2.33096790,0.37202656,2.88768601,29.02945328,46.66407195,0.00007515,23.83263206,11047.07421875,19.59247208,0.99800426
internalMesh,97,-0.00788276,0.00206552,0.00000000,0.00814888,4.31019306,-1.38934886,0.14304559,4.53084040,14.62178707,9.31485176,5.13989019,0.47071609,0.53588855,0.20931664,18.09790421,4.09283304,-1.96454597,0.54587758,4.57260370,26.14961433,40.68787946,0.00007126,25.35434151,10511.31542969,24.13637543,0.99855912
internalMesh,98,-0.00680802,0.00206552,0.00000000,0.00711445,4.51180792,-1.02525949,0.11171447,4.62817955,16.10833359,7.51031208,4.80521154,-0.38154629,0.53289133,0.61521465,18.43315697,5.29194450,-1.04705799,0.70209402,5.44003153,23.15967178,37.37159802,0.00007359,27.38972092,10219.37402344,29.23072052,0.99891382
internalMesh,99,-0.00577621,0.00206552,0.00000000,0.00613441,4.95217133,-0.89204639,0.09508712,5.03277159,14.66431713,6.56543303,4.38289690,-0.16433568,0.54376972,0.55519813,16.67296791,5.97320366,-0.62214351,0.56979907,6.03248644,20.79283905,33.59916164,0.00009303,27.71227074,10016.07910156,33.10672379,0.99918103
internalMesh,100,-0.00483416,0.00206552,0.00000000,0.00525694,5.12616920,-0.70725626,0.04880967,5.17495918,15.32881641,5.77196598,3.93459797,0.01198731,0.38355035,0.45450553,16.85595131,6.27112722,-0.26740122,0.44057533,6.29226875,16.71932411,29.23701431,0.00008576,28.13496017,9850.08984375,36.70038986,0.99936181
internalMesh,101,-0.00367937,0.00214067,0.00000000,0.00425679,5.39298105,-0.58764249,-0.00584970,5.42490578,14.81068039,5.32766724,3.75151873,0.56637925,0.35653001,0.39853391,16.19941139,6.57250214,-0.24401183,0.06860102,6.57738781,13.50649738,25.45143115,0.00006501,28.23927498,9697.17089844,39.88087845,0.99941140
internalMesh,102,-0.00292163,0.00206552,0.00000000,0.00357803,5.51833630,-0.46550286,-0.02950533,5.53801394,15.19465446,5.01884031,3.72182751,1.01845920,0.33298972,0.37779501,16.46842957,6.44677687,-0.12638970,-0.18883963,6.45078039,11.36075020,23.32841152,0.00007215,28.37664604,9536.22851562,42.12535477,0.99935836
internalMesh,103,-0.00204510,0.00206552,0.00000000,0.00290669,5.66220522,-0.33765480,-0.01546183,5.67228508,15.07540035,4.82873535,3.64986968,1.33516347,0.20694168,0.22255056,16.30278969,6.36625910,-0.04464321,-0.09865822,6.36717987,10.18801975,21.96502369,0.00007411,28.47853661,9351.66015625,41.46448135,0.99916571
internalMesh,104,-0.00120360,0.00206552,0.00000000,0.00239061,5.78488493,-0.20635787,0.00975135,5.78857279,14.91421509,4.76650763,3.55035448,1.55750430,0.02445617,0.02280490,16.13026237,6.11040401,-0.05790485,0.03561023,6.11078215,9.39112854,21.00666692,0.00006888,28.66674995,9148.78808594,40.11273956,0.99888951
internalMesh,105,-0.00039571,0.00206552,0.00000000,0.00210309,5.88625813,-0.10000153,0.02659349,5.88716745,14.33020020,4.72612095,3.45376182,1.57306910,-0.14386553,-0.15445295,15.56079769,5.94256163,0.06213805,0.21699132,5.94684649,8.55928326,19.81432496,0.00007302,28.90196609,8957.83886719,39.92985153,0.99855632
internalMesh,106,-0.01980858,0.00253261,0.00000000,0.01996983,-28.40476608,7.38997316,-0.29264843,29.35179901,48.03908157,13.78644276,3.25726485,4.68388224,0.63454783,0.11096404,50.30688858,-33.06875992,6.63159800,0.35234162,33.72899628,329.56152344,362.10292250,0.00704111,1001.30487061,60363.58593750,1163.51953125,0.99832314
internalMesh,107,-0.01825736,0.00253261,0.00000000,0.01843219,26.23046875,8.85724354,-0.68370658,27.69396591,99.20243073,84.63047028,23.69552040,11.06504345,9.07921028,4.27103662,133.37174988,27.15337753,7.36764383,-0.29626906,28.13673592,171.40072632,275.16495079,0.00036630,-591.06518555,26052.40625000,-631.47497559,0.99695677
internalMesh,108,-0.01695048,0.00253261,0.00000000,0.01713864,-8.09012127,-3.62566900,0.00556288,8.86541462,227.32617188,36.17027283,16.42809486,9.73301125,-0.17975825,1.13445854,230.97924805,-9.36446095,-5.47803640,-0.42537302,10.85739136,159.77717590,299.73945416,0.00096428,-92.07059479,33967.51171875,-99.01533508,0.99698097
internalMesh,109,-0.01510495,0.00261316,0.00000000,0.01532932,5.39686060,-4.01731491,0.39760983,6.73965979,48.90069580,25.31937408,16.24567604,-3.21837735,0.97088856,0.45926285,57.51332092,7.46671724,-3.61801147,0.91811639,8.34774303,109.43859863,154.67147783,0.00035788,-134.29525757,24171.34179688,-160.42288208,0.99749875
internalMesh,110,-0.01418987,0.00261316,0.00000000,0.01442848,-2.08805633,-3.43318915,0.30129623,4.02958393,66.26367188,16.53120995,8.93804455,-0.17778312,0.12129279,-0.89006269,68.88310242,-2.10720491,-3.24651098,0.45306963,3.89684725,78.15338898,124.01984830,0.00027905,-38.01211166,18964.59179688,-53.90909958,0.99874151
internalMesh,111,-0.01243284,0.00261316,0.00000000,0.01270449,2.84078002,-3.90393305,0.34081671,4.84013224,26.11737633,18.78445435,8.28077030,0.90919954,-0.33782884,-1.06721509,33.25092316,2.49234414,-3.70573354,0.04535186,4.46612787,57.91327667,84.50458513,0.00009937,-24.68688965,13414.13183594,-38.11535263,0.99908185
internalMesh,112,-0.01138286,0.00253261,0.00000000,0.01166120,1.06755149,-2.90913391,0.19057436,3.10468102,29.08839989,14.13309288,6.48061085,-1.10566163,-0.93287033,-0.58954483,33.01996231,0.17751627,-3.14154100,-0.31222996,3.16200566,43.00641632,67.85746661,0.00015645,7.63387108,12581.64355469,-5.14556599,0.99888176
internalMesh,113,-0.01036658,0.00261316,0.00000000,0.01069087,3.37974548,-2.79843569,0.12135345,4.38960695,16.99097061,13.29005146,6.16503286,-0.79663944,-0.19199628,-0.86223453,22.46644402,1.93787336,-3.14958525,-0.24295299,3.70597720,36.62591553,54.84893960,0.00009685,12.85185432,10927.81738281,3.42220926,0.99826437
internalMesh,114,-0.00881184,0.00261316,0.00000000,0.00919115,3.29525375,-2.01366854,0.09123110,3.86288500,18.66351318,10.95526314,5.49790335,-1.71200836,0.28625473,-0.82614040,22.41131210,1.72890580,-2.41402602,0.23573829,2.97862554,29.16895676,46.72729898,0.00009003,21.61101341,10939.25000000,17.11736298,0.99812549
internalMesh,115,-0.00788276,0.00253261,0.00000000,0.00827961,4.26029015,-1.63667250,0.07100014,4.56440687,13.77826214,9.99318314,5.26685429,-1.05442834,0.44860640,-0.39825615,17.85820961,3.53249574,-1.99270928,0.48199382,4.08432770,25.51468658,40.03383787,0.00006810,23.46293831,10464.29101562,21.63464737,0.99841428
internalMesh,116,-0.00680802,0.00253261,0.00000000,0.00726383,4.42708921,-1.22761691,0.04869404,4.59440231,14.71512890,8.19953251,4.74490833,-1.29300201,0.54102260,-0.11234398,17.55729675,4.59628630,-1.15563452,0.62154162,4.77992201,21.73752213,35.56730649,0.00007660,25.77142715,10211.86621094,27.12426758,0.99898124
internalMesh,117,-0.00577621,0.00253261,0.00000000,0.00630704,4.82068825,-1.03068483,0.01334259,4.92965746,13.26193047,7.13965368,4.31070089,-0.83377969,0.47598821,0.04199855,15.69583130,5.32304716,-0.74820071,0.52037913,5.40050268,18.67937851,31.03552006,0.00009236,26.36548805,10032.00585938,32.27577591,0.99932033
internalMesh,118,-0.00478564,0.00253261,0.00000000,0.00541447,4.93868446,-0.81287074,-0.04500752,5.00533581,13.57291698,6.12537050,3.96286273,-0.53376043,0.27477515,-0.08231466,15.42127419,5.77995443,-0.39225328,0.50438184,5.81516457,16.20081711,28.03139342,0.00008289,27.04650116,9863.23339844,36.25503922,0.99946862
internalMesh,119,-0.00383464,0.00253261,0.00000000,0.00459549,5.14846611,-0.68434757,-0.09113317,5.19454908,12.91489792,5.65201283,3.95104456,0.05948813,0.09022965,-0.14932229,14.64187717,5.92259979,-0.29733780,0.20699978,5.93367052,13.44121075,24.70018734,0.00006603,27.26079178,9724.12402344,38.25123978,0.99947304
internalMesh,120,-0.00292163,0.00253261,0.00000000,0.00386653,5.25056410,-0.54864371,-0.07287543,5.27965355,13.17693806,5.36256599,3.97874832,0.58957559,-0.02986994,-0.15334553,14.78483200,5.79509449,-0.33963171,-0.21512610,5.80902290,11.35046005,22.60958603,0.00007161,27.46065331,9585.02734375,39.32097626,0.99945092
internalMesh,121,-0.00204510,0.00253261,0.00000000,0.00325524,5.37832832,-0.42175102,-0.03210350,5.39493465,13.20418739,5.17630243,3.98028040,0.93476987,-0.12861896,-0.10737281,14.76106930,5.75536251,-0.25983173,-0.29139653,5.76858950,9.96338081,21.14376501,0.00007683,27.60176468,9419.50878906,38.93712616,0.99938291
internalMesh,122,-0.00120360,0.00247415,0.00000000,0.00275138,5.52034330,-0.27480862,-0.00251690,5.52717972,13.08343029,5.08822918,3.85625100,1.08038259,-0.22662929,-0.10146776,14.60019779,5.52849340,-0.12906533,-0.09532192,5.53082132,9.14036942,20.15432531,0.00007092,27.83426285,9218.95117188,38.14390564,0.99914634
internalMesh,123,-0.00039571,0.00247415,0.00000000,0.00250560,5.65891123,-0.14120635,-0.00128516,5.66067266,12.91620445,5.09145260,3.67620206,1.21094477,-0.29081395,-0.10544806,14.41623306,5.42155933,0.08952888,0.17249164,5.42504120,8.69374371,19.53567389,0.00006440,28.12001801,9025.58984375,38.17436600,0.99840641
internalMesh,124,-0.01980858,0.00303323,0.00000000,0.02003947,-28.70398140,6.86505222,-0.29499009,29.51498795,48.65913010,13.27653503,2.94208074,2.88015079,0.57529813,-0.02427989,50.60889053,-33.12464905,6.41997623,0.25845096,33.74203873,324.58206177,357.02091588,0.00737798,983.94555664,59670.54296875,1152.05261230,0.99879962
internalMesh,125,-0.01825736,0.00303323,0.00000000,0.01850762,28.18103981,8.62770653,-0.60152793,29.47830009,95.54520416,91.96849060,22.18371201,25.42450523,9.27216434,5.13362408,137.25137329,27.27522850,6.89517355,-0.27958295,28.13467026,173.37490845,278.22362486,0.00018988,-591.05859375,26549.29101562,-644.83325195,0.99708259
internalMesh,126,-0.01676812,0.00303323,0.00000000,0.01704026,-5.21288586,-2.40722132,0.19724630,5.74524164,229.05326843,39.08476639,16.37537384,12.24347210,0.69700485,1.54583418,233.26797485,-8.74834156,-4.89333487,-0.67432278,10.04653740,162.20898438,304.46565653,0.00101420,-69.80615234,34937.94921875,-86.06136322,0.99713629
internalMesh,127,-0.01533838,0.00303323,0.00000000,0.01563542,7.29937887,-3.67136455,0.45297986,8.18321705,42.45962906,26.75256538,15.53267384,-2.28975368,0.92408776,0.57176250,52.59474945,7.59481859,-3.53385806,0.59124243,8.39755821,106.93131256,149.30374471,0.00049671,-134.09294128,25839.35351562,-161.89231873,0.99783099
internalMesh,128,-0.01396577,0.00303323,0.00000000,0.01429136,0.19982842,-3.45019627,0.34019327,3.47268152,65.78099060,17.06342125,8.71848774,-3.62545681,0.25788647,0.02578796,68.61138916,-0.12299687,-2.85672307,0.24810645,2.87011361,81.14304352,126.92448857,0.00026027,-40.35473251,19376.85546875,-58.73755646,0.99908274
internalMesh,129,-0.01264799,0.00303323,0.00000000,0.01300662,4.11415052,-4.04655027,0.35124841,5.78136492,23.84890175,19.80801582,8.18557644,-0.37956455,-0.54782301,-0.58996224,32.07683563,3.15169001,-3.77652192,0.25314981,4.92537832,57.74687576,83.66811452,0.00014428,-26.75915337,13815.92675781,-42.06386948,0.99947816
internalMesh,130,-0.01138286,0.00303323,0.00000000,0.01178007,2.41432714,-3.19627094,0.15612741,4.00867796,29.40001488,16.18298340,6.35077906,-2.67627430,-0.86272389,-0.28869849,34.27203369,1.41957617,-3.40634847,-0.46979803,3.72009635,41.18894958,67.15584297,0.00017377,4.34598780,12626.91894531,-10.04855251,0.99941617
internalMesh,131,-0.01016828,0.00303323,0.00000000,0.01061105,3.97064734,-3.00888419,0.05786196,4.98224592,18.59159470,14.19091702,5.87309170,-2.20728540,-0.36316261,-0.51032352,24.22369003,2.62054729,-3.27355337,-0.70671648,4.25239563,35.23242569,54.56023053,0.00012113,10.90862465,10868.06542969,0.29450193,0.99892557
internalMesh,132,-0.00900222,0.00303323,0.00000000,0.00949950,3.67717195,-2.24518132,0.02773766,4.30850363,19.23230934,11.39036942,4.91037226,-3.16278434,0.20810659,-0.69554794,23.11415863,1.98828375,-2.55151892,0.11515293,3.23678565,28.48369408,46.25021750,0.00010501,19.40592575,10832.71484375,14.43631458,0.99856287
internalMesh,133,-0.00788276,0.00303323,0.00000000,0.00844620,4.34653282,-1.78386521,-0.01402521,4.69837427,14.75231266,10.36703205,4.67163897,-2.30144334,0.41531858,-0.46854398,18.77815056,3.16312432,-2.07165670,0.48413461,3.81202078,24.35161781,39.24710949,0.00007076,21.59612465,10412.05371094,19.78507614,0.99856484
internalMesh,134,-0.00680802,0.00303323,0.00000000,0.00745316,4.41618967,-1.31716979,-0.05554791,4.60876894,15.01706409,8.78028679,4.42294550,-2.27061176,0.41072303,-0.36965406,18.10052872,4.29410982,-1.30692613,0.47859973,4.51403284,20.92220879,35.03235718,0.00008372,24.11934280,10201.14062500,25.58131981,0.99899006
internalMesh,135,-0.00577621,0.00303323,0.00000000,0.00652419,4.72383022,-1.07226574,-0.08608082,4.84476376,13.51649857,7.62845945,4.25254393,-1.49013031,0.32055935,-0.25636646,16.16670036,5.13888836,-0.93440288,0.59719718,5.25717878,18.10675240,30.80550383,0.00009828,25.06001472,10031.14648438,30.79094505,0.99936908
internalMesh,136,-0.00478564,0.00303323,0.00000000,0.00566593,4.83051348,-0.85662359,-0.11911314,4.90732622,13.12170601,6.51328564,4.20558786,-0.80528438,0.18843028,-0.28630739,15.26613903,5.37585306,-0.59037596,0.53461117,5.43453312,16.81945801,28.73974741,0.00008919,25.91389084,9878.22753906,34.85646439,0.99948442
internalMesh,137,-0.00383464,0.00303323,0.00000000,0.00488926,4.99490309,-0.70584393,-0.13310783,5.04628468,12.31137562,5.97674370,4.26325321,-0.24506670,-0.09218689,-0.27761686,14.33919048,5.31646776,-0.30136237,0.35311782,5.33669758,13.94660854,25.22229486,0.00007700,26.28934097,9755.38769531,36.05336380,0.99945951
internalMesh,138,-0.00292163,0.00303323,0.00000000,0.00421146,5.07981920,-0.55363733,-0.11243062,5.11113644,12.26686096,5.56509447,4.32230425,0.14293177,-0.34966567,-0.23345193,14.15364456,5.40101290,-0.27625638,0.08577248,5.40875340,11.41343021,22.49056084,0.00007773,26.61642838,9613.84472656,36.38213730,0.99945319
internalMesh,139,-0.00204510,0.00303323,0.00000000,0.00365827,5.18408966,-0.42742825,-0.06814820,5.20212698,12.07968616,5.33014727,4.31839752,0.40706077,-0.44980222,-0.13434651,13.90553570,5.38222218,-0.23381586,-0.15637322,5.38956738,9.84810257,20.71221886,0.00007862,26.84299850,9447.52148438,36.50586319,0.99941403
