Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,kU_average,k_average,nut_average,omegaU_average,omega_average,p_average
internalMesh,3097,0.022903607227,-0.009334433824,0.000000000000,0.024732708683,-0.282901585102,0.751388311386,-0.000000000000,0.802880883217,0.722838044167,1.032625913620,0.001095471205,853.446899414062,597.413513183594,-7.076019763947
internalMesh,3098,0.023610063829,-0.009343789658,0.000000000000,0.025391760852,-0.245890095830,0.735110938549,-0.000000000000,0.775145173073,0.745957136154,1.065653324127,0.001117062639,861.562744140625,603.093933105469,-7.166620731354
internalMesh,3099,0.024322013371,-0.009353218134,0.000000000000,0.026058453981,-0.206936851144,0.719346344471,0.000000000000,0.748519897461,0.770666956902,1.100952148438,0.001139324973,870.051940917969,609.036315917969,-7.250356674194
internalMesh,3100,0.025039497763,-0.009362719953,0.000000000000,0.026732694835,-0.166120946407,0.704993307590,0.000000000000,0.724300861359,0.796884536743,1.138406038284,0.001162111759,878.935791015625,615.255187988281,-7.331497669220
internalMesh,3101,0.025762560777,-0.009372295812,0.000000000000,0.027414402539,-0.123746566474,0.692323744297,0.000000000000,0.703296065331,0.824623703957,1.178034424782,0.001185279689,888.057678222656,621.640258789062,-7.414361476898
internalMesh,3102,0.026491245255,-0.009381946176,0.000000000000,0.028103504927,-0.080162853003,0.681238293648,0.000000000000,0.685938537121,0.853798329830,1.219711780548,0.001208570902,897.241760253906,628.068786621094,-7.503433227539
internalMesh,3103,0.027225594036,-0.009391671512,0.000000000000,0.028799938618,-0.035826694220,0.671357512474,0.000000000000,0.672312796116,0.884118855000,1.263027906418,0.001231766888,906.199035644531,634.338989257812,-7.601909160614
internalMesh,3104,0.027965652756,-0.009401472518,0.000000000000,0.029503650954,0.008786289021,0.662067174911,-0.000000000000,0.662125468254,0.915161132812,1.307372689247,0.001255013631,914.431579589844,640.101989746094,-7.711611270905
internalMesh,3105,0.028711466119,-0.009411349427,0.000000000000,0.030214595558,0.053234089166,0.652545809746,0.000000000000,0.654713630676,0.946569442749,1.352242350578,0.001278412994,921.724304199219,645.206909179688,-7.832681179047
internalMesh,3106,0.029463076964,-0.009421303403,0.000000000000,0.030932731240,0.097140446305,0.641863703728,-0.000000000000,0.649172782898,0.977970123291,1.397100090981,0.001302092685,927.726257324219,649.408386230469,-7.963883876801
internalMesh,3107,0.030220530927,-0.009431334911,0.000000000000,0.031658025329,0.140194341540,0.629051923752,0.000000000000,0.644484877586,1.009180307388,1.441684603691,0.001326210098,932.219543457031,652.553283691406,-8.102736473083
internalMesh,3108,0.030983875506,-0.009441444185,0.000000000000,0.032390452446,0.182138234377,0.613221585751,0.000000000000,0.639699161053,1.040340542793,1.486200332642,0.001350956736,935.183715820312,654.628967285156,-8.245828628540
internalMesh,3109,0.031753154472,-0.009451632155,0.000000000000,0.033129988972,0.222729355097,0.593725323677,-0.000000000000,0.634127855301,1.071677446365,1.530967950821,0.001376451924,936.822509765625,655.775695800781,-8.389196395874
internalMesh,3110,0.032528413460,-0.009461899288,0.000000000000,0.033876617605,0.261781752110,0.570222139359,0.000000000000,0.627441585064,1.103486180305,1.576408267021,0.001402838621,937.304687500000,656.112976074219,-8.528465270996
internalMesh,3111,0.033309699968,-0.009472246049,0.000000000000,0.034630327130,0.299144864082,0.542715191841,-0.000000000000,0.619699478149,1.136258363724,1.623224616051,0.001429617638,936.990539550781,655.893371582031,-8.659356117249
internalMesh,3112,0.034097060561,-0.009482673137,0.000000000000,0.035391109459,0.334708720446,0.511569082737,0.000000000000,0.611336946487,1.170276880264,1.671825051308,0.001457257080,936.287841796875,655.402099609375,-8.777557373047
internalMesh,3113,0.034890543669,-0.009493181715,0.000000000000,0.036158962051,0.368459165096,0.477473586798,0.000000000000,0.603111267090,1.205884695053,1.722692489624,0.001486097695,935.623962402344,654.936645507812,-8.879762649536
internalMesh,3114,0.035690195858,-0.009503772017,0.000000000000,0.036933883670,0.400476336479,0.441371053457,0.000000000000,0.595977962017,1.243290424347,1.776131153107,0.001515043434,935.329101562500,654.730163574219,-8.963990211487
internalMesh,3115,0.036496063694,-0.009514444275,0.000000000000,0.037715876167,0.430850416422,0.404197782278,0.000000000000,0.590768933296,1.282662510872,1.832376599312,0.001544419443,935.683227539062,654.977966308594,-9.029872894287
internalMesh,3116,0.037308197469,-0.009525199654,0.000000000000,0.038504948082,0.459728896618,0.366683512926,-0.000000000000,0.588053941727,1.324060797691,1.891514897346,0.001575059374,936.895812988281,655.827148437500,-9.078075408936
internalMesh,3117,0.038126647472,-0.009536039084,0.000000000000,0.039301110530,0.487255454063,0.329365313053,0.000000000000,0.588132143021,1.367363095284,1.953377008438,0.001606754260,939.082702636719,657.357727050781,-9.109554290771
internalMesh,3118,0.038951460272,-0.009546962567,0.000000000000,0.040104373223,0.513599634171,0.292652010918,-0.000000000000,0.591125845909,1.412368535995,2.017668485641,0.001639245893,942.323120117188,659.627014160156,-9.125940322876
internalMesh,3119,0.039782684296,-0.009557970567,0.000000000000,0.040914750044,0.538976073265,0.256896048784,0.000000000000,0.597068488598,1.458823800087,2.084033012390,0.001669537742,946.640686035156,662.648803710938,-9.129042625427
internalMesh,3120,0.040620369837,-0.009569064248,0.000000000000,0.041732258940,0.563506484032,0.222378790379,0.000000000000,0.605798542500,1.506533980370,2.152191638947,0.001700343913,952.029663085938,666.420776367188,-9.120373725891
internalMesh,3121,0.041464569047,-0.009580244543,0.000000000000,0.042556921549,0.587276995182,0.189249098301,0.000000000000,0.617016613483,1.555298447609,2.221854448318,0.001731504919,958.441650390625,670.909179687500,-9.101560592651
internalMesh,3122,0.042315332219,-0.009591511684,0.000000000000,0.043388759341,0.610409677029,0.157472878695,0.000000000000,0.630394876003,1.604989886284,2.292843341827,0.001762936939,965.801940917969,676.061401367188,-9.074080467224
internalMesh,3123,0.043172709644,-0.009602866368,0.000000000000,0.044227795564,0.633104860783,0.126652032137,0.000000000000,0.645648896694,1.655536293983,2.365052700043,0.001793589909,973.971435546875,681.780151367188,-9.039052009583
internalMesh,3124,0.044036753476,-0.009614309296,0.000000000000,0.045074056839,0.655655086040,0.095972970128,-0.000000000000,0.662642002106,1.706912755966,2.438446998596,0.001824434032,982.794311523438,687.955627441406,-8.997112274170
internalMesh,3125,0.044907514006,-0.009625840932,0.000000000000,0.045927569366,0.678511798382,0.064268678427,0.000000000000,0.681548774242,1.759136915207,2.513053417206,0.001855688752,992.171691894531,694.520690917969,-8.947267532349
internalMesh,3126,0.045785045251,-0.009637462441,0.000000000000,0.046788364483,0.702049970627,0.030582461506,0.000000000000,0.702715754509,1.812319397926,2.589028120041,0.001886843937,1002.003845214844,701.403015136719,-8.886934280396
internalMesh,3127,0.046669399366,-0.009649174288,0.000000000000,0.047656472820,0.726435601711,-0.005109198857,0.000000000000,0.726453542709,1.866519093513,2.666456937790,0.001918696216,1012.082946777344,708.458679199219,-8.813356399536
internalMesh,3128,0.047560628504,-0.009660977405,0.000000000000,0.048531926276,0.751486599445,-0.041601702571,0.000000000000,0.752637207508,1.921669840813,2.745242595673,0.001951295533,1022.120788574219,715.485351562500,-8.724892616272
internalMesh,3129,0.048458786681,-0.009672872256,0.000000000000,0.049414759580,0.776773393154,-0.076941415668,0.000000000000,0.780574738979,1.977670907974,2.825246572495,0.001984652597,1031.903076171875,722.331848144531,-8.622035980225
internalMesh,3130,0.049363927916,-0.009684859077,0.000000000000,0.050305008444,0.801885962486,-0.109302543104,0.000000000000,0.809301018715,2.034395456314,2.906278371811,0.002018199302,1041.364746093750,728.955688476562,-8.507617950439
internalMesh,3131,0.050276106223,-0.009696939494,0.000000000000,0.051202709816,0.826681792736,-0.137638077140,0.000000000000,0.838061451912,2.091667652130,2.988097667694,0.002050819574,1050.535644531250,735.375244140625,-8.385995864868
internalMesh,3132,0.051195375621,-0.009709113976,0.000000000000,0.052107901313,0.851316690445,-0.161987587810,-0.000000000000,0.866591095924,2.149241685867,3.070345640182,0.002083729487,1059.444458007812,741.610595703125,-8.261735916138
internalMesh,3133,0.052121793851,-0.009721382987,0.000000000000,0.053020625057,0.876213431358,-0.183314725757,0.000000000000,0.895183920860,2.206729888916,3.152469158173,0.002115630778,1068.131469726562,747.692016601562,-8.137940406799
