Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,fK_average,fOmega_average,kU_average,k_average,nut_average,omegaU_average,omega_average,p_average
internalMesh,9598,0.038951460272,0.021610595752,0.000000000000,0.044544742743,10.197869300842,-0.285314738750,0.000000000000,10.201859474182,0.500000000000,2.000000000000,0.046231925488,0.092463850975,0.000069107853,665.238525390625,332.619110107422,-3.584519386292
internalMesh,9599,0.039782684296,0.021618282422,0.000000000000,0.045277059365,10.195387840271,-0.293561309576,0.000000000000,10.199613571167,0.500000000000,2.000000000000,0.049415491521,0.098830953240,0.000069171125,702.827209472656,351.413665771484,-3.534404516220
internalMesh,9600,0.040620369837,0.021626029164,0.000000000000,0.046018470021,10.191844940186,-0.302087277174,0.000000000000,10.196320533752,0.500000000000,2.000000000000,0.053260590881,0.106521233916,0.000069488451,744.343627929688,372.171691894531,-3.478500127792
internalMesh,9601,0.041464569047,0.021633835509,0.000000000000,0.046768935471,10.186924934387,-0.310851991177,-0.000000000000,10.191666603088,0.500000000000,2.000000000000,0.057895872742,0.115791797638,0.000070091177,790.087585449219,395.043640136719,-3.416641712189
internalMesh,9602,0.042315332219,0.021641702857,0.000000000000,0.047528419323,10.180252075195,-0.319798052311,-0.000000000000,10.185274124146,0.500000000000,2.000000000000,0.063471138477,0.126942336559,0.000071008377,840.355163574219,420.177703857422,-3.348663330078
internalMesh,9603,0.043172709644,0.021649631672,0.000000000000,0.048296888197,10.171400070190,-0.328866451979,0.000000000000,10.176714897156,0.500000000000,2.000000000000,0.070161737502,0.140323549509,0.000072266579,895.430480957031,447.715270996094,-3.274337291718
internalMesh,9604,0.044036753476,0.021657621488,0.000000000000,0.049074313293,10.159882545471,-0.337974399328,0.000000000000,10.165502548218,0.500000000000,2.000000000000,0.078174047172,0.156348198652,0.000073890544,955.607971191406,477.804016113281,-3.193532228470
internalMesh,9605,0.044907514006,0.021665674169,0.000000000000,0.049860668381,10.145178794861,-0.347018063068,0.000000000000,10.151111602783,0.500000000000,2.000000000000,0.087721005082,0.175442025065,0.000075563003,1021.155883789062,510.578125000000,-3.106255054474
internalMesh,9606,0.045785045251,0.021673789248,0.000000000000,0.050655932614,10.126660346985,-0.355873256922,0.000000000000,10.132911682129,0.500000000000,2.000000000000,0.099048346281,0.198096439242,0.000077581331,1092.283569335938,546.141662597656,-3.012426137924
internalMesh,9607,0.046669399366,0.021681967191,0.000000000000,0.051460086848,10.103672027588,-0.364406257868,-0.000000000000,10.110240936279,0.500000000000,2.000000000000,0.112401217222,0.224802404642,0.000079698002,1169.119506835938,584.559753417969,-2.911770820618
internalMesh,9608,0.047560628504,0.021690208931,0.000000000000,0.052273114955,10.075532913208,-0.372485965490,0.000000000000,10.082415580750,0.500000000000,2.000000000000,0.128042325377,0.256084799767,0.000081759186,1251.754516601562,625.877075195312,-2.804036140442
internalMesh,9609,0.048458786681,0.021698514465,0.000000000000,0.053095004818,10.041527748108,-0.379961669445,0.000000000000,10.048713684082,0.500000000000,2.000000000000,0.146233499050,0.292466819286,0.000084073610,1340.206542968750,670.103759765625,-2.689244270325
internalMesh,9610,0.049363927916,0.021706885193,0.000000000000,0.053925747506,10.000979423523,-0.386684000492,0.000000000000,10.008452415466,0.500000000000,2.000000000000,0.167224690318,0.334449261427,0.000086686188,1434.385009765625,717.192260742188,-2.567351579666
internalMesh,9611,0.050276106223,0.021715320181,0.000000000000,0.054765335638,9.953251838684,-0.392577946186,-0.000000000000,9.960990905762,0.500000000000,2.000000000000,0.191233024001,0.382466018200,0.000089684196,1534.126708984375,767.063110351562,-2.438197851181
internalMesh,9612,0.051195375621,0.021723820828,0.000000000000,0.055613765170,9.897795677185,-0.397612631321,0.000000000000,9.905778884888,0.500000000000,2.000000000000,0.218463897705,0.436928153038,0.000093342234,1639.252319335938,819.626831054688,-2.302115201950
internalMesh,9613,0.052121793851,0.021732388064,0.000000000000,0.056471037579,9.834179878235,-0.401751160622,0.000000000000,9.842382431030,0.500000000000,2.000000000000,0.249039232731,0.498078376055,0.000097372431,1749.450927734375,874.725219726562,-2.159645318985
internalMesh,9614,0.053055414930,0.021741021890,0.000000000000,0.057337152757,9.762104034424,-0.405009895563,0.000000000000,9.770502090454,0.500000000000,2.000000000000,0.282970130444,0.565939843655,0.000101633756,1863.936157226562,931.967773437500,-2.010895967484
internalMesh,9615,0.053996292874,0.021749722771,0.000000000000,0.058212112870,9.681377410889,-0.407467007637,0.000000000000,9.689948081970,0.500000000000,2.000000000000,0.320233255625,0.640466451645,0.000106433341,1982.051391601562,991.025512695312,-1.856213808060
internalMesh,9616,0.054944487289,0.021758490708,0.000000000000,0.059095927112,9.592009544373,-0.409246802330,0.000000000000,9.600735664368,0.500000000000,2.000000000000,0.360719650984,0.721439063549,0.000111689886,2103.089599609375,1051.544677734375,-1.696740269661
internalMesh,9617,0.055900054052,0.021767327096,0.000000000000,0.059988603684,9.494045257568,-0.410398066044,0.000000000000,9.502911567688,0.500000000000,2.000000000000,0.404254972935,0.808509886265,0.000117613206,2226.543701171875,1113.271484375000,-1.533537507057
internalMesh,9618,0.056863049045,0.021776232403,0.000000000000,0.060890152277,9.387643814087,-0.410947501659,0.000000000000,9.396634101868,0.500000000000,2.000000000000,0.450581341982,0.901163101196,0.000121956364,2351.594238281250,1175.797363281250,-1.367752194405
internalMesh,9619,0.057833530009,0.021785207093,0.000000000000,0.061800586092,9.272954940796,-0.410954385996,-0.000000000000,9.282056808472,0.500000000000,2.000000000000,0.499379783869,0.998759448528,0.000126389306,2477.301513671875,1238.650268554688,-1.199792504311
internalMesh,9620,0.058811556548,0.021794251166,0.000000000000,0.062719921616,9.150003433228,-0.410373210907,0.000000000000,9.159201622009,0.500000000000,2.000000000000,0.550391972065,1.100783705711,0.000131382694,2602.740478515625,1301.370605468750,-1.029564261436
internalMesh,9621,0.059797188267,0.021803365555,0.000000000000,0.063648177304,9.018905639648,-0.409167677164,0.000000000000,9.028182029724,0.500000000000,2.000000000000,0.603469491005,1.206939339638,0.000137291863,2727.325439453125,1363.664184570312,-0.857643544674
internalMesh,9622,0.060790482908,0.021812551189,0.000000000000,0.064585371421,8.879957199097,-0.407270878553,0.000000000000,8.889291763306,0.500000000000,2.000000000000,0.658531308174,1.317064404488,0.000144064063,2850.458251953125,1425.228027343750,-0.685530900955
internalMesh,9623,0.061791500077,0.021821808070,0.000000000000,0.065531525155,8.733702659607,-0.404682129622,0.000000000000,8.743073463440,0.500000000000,2.000000000000,0.715281188488,1.430562257767,0.000151175787,2971.644287109375,1485.820922851562,-0.514660179615
internalMesh,9624,0.062800299376,0.021831137128,0.000000000000,0.066486661445,8.581011772156,-0.401508480310,0.000000000000,8.590399742126,0.500000000000,2.000000000000,0.773590922356,1.547182202339,0.000158554103,3090.507080078125,1545.253295898438,-0.347049772739
internalMesh,9625,0.063816942275,0.021840538364,0.000000000000,0.067450806054,8.423126220703,-0.397635787725,-0.000000000000,8.432506561279,0.500000000000,2.000000000000,0.833246529102,1.666493296623,0.000166956364,3207.011474609375,1603.505249023438,-0.184918731451
internalMesh,9626,0.064841490239,0.021850012708,0.000000000000,0.068423986377,8.261359214783,-0.392738014460,0.000000000000,8.270689010620,0.500000000000,2.000000000000,0.893595635891,1.787190675735,0.000176119705,3319.723144531250,1659.861816406250,-0.026725428179
internalMesh,9627,0.065874002874,0.021859561093,0.000000000000,0.069406229301,8.096344947815,-0.386333018541,0.000000000000,8.105557441711,0.500000000000,2.000000000000,0.953962326050,1.907925367355,0.000186160178,3427.266113281250,1713.633544921875,0.130898848176
internalMesh,9628,0.066914539784,0.021869183518,0.000000000000,0.070397562616,7.928551197052,-0.378068029881,0.000000000000,7.937560081482,0.500000000000,2.000000000000,1.013651013374,2.027301788330,0.000197340516,3528.936035156250,1764.467285156250,0.289442390203
internalMesh,9629,0.067963168025,0.021878880449,0.000000000000,0.071398022505,7.758582592010,-0.367802828550,0.000000000000,7.767295837402,0.500000000000,2.000000000000,1.071738481522,2.143476247787,0.000209506121,3624.102539062500,1812.051391601562,0.452399194241
internalMesh,9630,0.069019950926,0.021888653282,0.000000000000,0.072407643025,7.586213111877,-0.355840206146,0.000000000000,7.594553947449,0.500000000000,2.000000000000,1.126978635788,2.253957271576,0.000219958994,3712.355224609375,1856.178222656250,0.623972296715
internalMesh,9631,0.070084948093,0.021898502018,0.000000000000,0.073426455313,7.411043643951,-0.343021690845,0.000000000000,7.418977737427,0.500000000000,2.000000000000,1.179843425751,2.359687089920,0.000230099933,3794.042236328125,1897.021118164062,0.806897103786
internalMesh,9632,0.071158226579,0.021908426657,0.000000000000,0.074454498645,7.233019828796,-0.330559551716,0.000000000000,7.240569591522,0.500000000000,2.000000000000,1.230920791626,2.461842298508,0.000240398716,3870.158447265625,1935.079345703125,1.002084016800
internalMesh,9633,0.072239849716,0.021918429062,0.000000000000,0.075491810282,7.052518367767,-0.320137500763,0.000000000000,7.059780597687,0.500000000000,2.000000000000,1.281285047531,2.562570095062,0.000250858371,3941.183837890625,1970.592285156250,1.207915425301
internalMesh,9634,0.073329884559,0.021928509232,0.000000000000,0.076538431435,6.870500087738,-0.312507927418,0.000000000000,6.877603530884,0.500000000000,2.000000000000,1.332987666130,2.665974855423,0.000261824491,4005.944580078125,2002.971435546875,1.419570326805
internalMesh,9635,0.074428394437,0.021938667633,0.000000000000,0.077594400803,6.687713146210,-0.305910378695,0.000000000000,6.694705963135,0.500000000000,2.000000000000,1.387221813202,2.774443149567,0.000273652520,4058.182861328125,2029.090454101562,1.630548000336
internalMesh,9636,0.075535442680,0.021948905196,0.000000000000,0.078659758074,6.504866123199,-0.297723442316,0.000000000000,6.511675834656,0.500000000000,2.000000000000,1.443009853363,2.886020421982,0.000286859547,4091.658935546875,2045.829223632812,1.836365938187
internalMesh,9637,0.076651096344,0.021959221922,0.000000000000,0.079734547081,6.322859764099,-0.287031352520,0.000000000000,6.329371452332,0.500000000000,2.000000000000,1.500018715858,3.000034570694,0.000301842025,4107.247070312500,2053.622558593750,2.035670995712
internalMesh,9638,0.077775422484,0.021969619207,0.000000000000,0.080818812851,6.142816543579,-0.274309694767,0.000000000000,6.148938179016,0.500000000000,2.000000000000,1.556818842888,3.113636016846,0.000318101957,4108.950683593750,2054.475097656250,2.228050470352
internalMesh,9639,0.078908491880,0.021980097052,0.000000000000,0.081912604385,5.966235637665,-0.260321944952,0.000000000000,5.971912384033,0.500000000000,2.000000000000,1.612322449684,3.224644899368,0.000335021847,4100.529785156250,2050.265136718750,2.414416790009
internalMesh,9640,0.080050371587,0.021990655921,0.000000000000,0.083015967977,5.794473171234,-0.245668888092,0.000000000000,5.799678802490,0.500000000000,2.000000000000,1.664673447609,3.329349040985,0.000350746035,4084.678222656250,2042.338378906250,2.598109722137
internalMesh,9641,0.081201128662,0.022001297679,0.000000000000,0.084128950995,5.628201007843,-0.231425508857,0.000000000000,5.632956981659,0.500000000000,2.000000000000,1.712260484695,3.424523591995,0.000365666056,4063.010742187500,2031.505737304688,2.782330989838
internalMesh,9642,0.082360833883,0.022012021858,0.000000000000,0.085251604467,5.468110084534,-0.220004320145,-0.000000000000,5.472534179688,0.500000000000,2.000000000000,1.754766821861,3.509534120560,0.000380855519,4037.318847656250,2018.659423828125,2.968278646469
internalMesh,9643,0.083529554307,0.022022829391,0.000000000000,0.086383976854,5.314509391785,-0.215129792690,0.000000000000,5.318861961365,0.500000000000,2.000000000000,1.792293906212,3.584586381912,0.000396692951,4008.709228515625,2004.354736328125,3.156474351883
internalMesh,9644,0.084707360715,0.022033721674,0.000000000000,0.087526120959,5.165230274200,-0.218508943915,0.000000000000,5.169849872589,0.500000000000,2.000000000000,1.825208425522,3.650418996811,0.000411601126,3978.127197265625,1989.062377929688,3.346951007843
internalMesh,9645,0.085894327611,0.022044698242,0.000000000000,0.088678093328,5.016279220581,-0.227309644222,-0.000000000000,5.021426677704,0.500000000000,2.000000000000,1.853823304176,3.707647800446,0.000426533312,3945.046386718750,1972.524291992188,3.540337800980
internalMesh,9646,0.087090518326,0.022055759560,0.000000000000,0.089839940516,4.865947246552,-0.236759692430,0.000000000000,4.871703624725,0.500000000000,2.000000000000,1.876378536224,3.752756834030,0.000440537988,3902.890136718750,1951.444213867188,3.734036684036
internalMesh,9647,0.088296007365,0.022066907026,0.000000000000,0.091011720686,4.717702388763,-0.241907536983,0.000000000000,4.723900318146,0.500000000000,2.000000000000,1.890216588974,3.780434370041,0.000454221037,3838.943603515625,1919.472656250000,3.923289060593
internalMesh,9648,0.089510872960,0.022078141570,0.000000000000,0.092193496046,4.576089382172,-0.239683121443,-0.000000000000,4.582362174988,0.500000000000,2.000000000000,1.896544337273,3.793089628220,0.000467754406,3755.585205078125,1877.791625976562,4.103988170624
internalMesh,9649,0.090735185891,0.022089463659,0.000000000000,0.093385321992,4.442654132843,-0.230415374041,0.000000000000,4.448625087738,0.500000000000,2.000000000000,1.897742390633,3.795485973358,0.000480795832,3661.357910156250,1830.677734375000,4.277614116669
internalMesh,9650,0.091969016939,0.022100873291,0.000000000000,0.094587254305,4.316988468170,-0.216249614954,0.000000000000,4.322401523590,0.500000000000,2.000000000000,1.895199418068,3.790399312973,0.000493528554,3563.739501953125,1781.869995117188,4.448124885559
internalMesh,9651,0.093212436885,0.022112371866,0.000000000000,0.095799349578,4.198167800903,-0.199223771691,-0.000000000000,4.202892303467,0.500000000000,2.000000000000,1.889350295067,3.778700828552,0.000505218399,3468.159912109375,1734.080078125000,4.618567466736
internalMesh,9652,0.094465523958,0.022123960312,0.000000000000,0.097021671994,4.085342884064,-0.180859774351,0.000000000000,4.089344501495,0.500000000000,2.000000000000,1.880106806755,3.760214090347,0.000514787738,3378.103027343750,1689.052001953125,4.790503978729
internalMesh,9653,0.095728356391,0.022135638166,0.000000000000,0.098254285883,3.978162050247,-0.162898257375,0.000000000000,3.981495857239,0.500000000000,2.000000000000,1.867834568024,3.735669374466,0.000521254435,3295.023925781250,1647.511230468750,4.964080810547
internalMesh,9654,0.097001004964,0.022147406824,0.000000000000,0.099497249173,3.876710653305,-0.147821009159,-0.000000000000,3.879527807236,0.500000000000,2.000000000000,1.853422045708,3.706843852997,0.000527122349,3218.467773437500,1609.233886718750,5.138435840607
internalMesh,9655,0.098283547908,0.022159267217,0.000000000000,0.100750627358,3.780743837357,-0.138303384185,-0.000000000000,3.783272743225,0.500000000000,2.000000000000,1.836932063103,3.673861265182,0.000532881706,3146.141845703125,1573.071411132812,5.311961174011
internalMesh,9656,0.099576063454,0.022171219345,0.000000000000,0.102014486130,3.688878536224,-0.135710313916,0.000000000000,3.691374063492,0.500000000000,2.000000000000,1.818082332611,3.636164426804,0.000538470922,3075.197998046875,1537.598144531250,5.482884883881
internalMesh,9657,0.100878626108,0.022183264606,0.000000000000,0.103288888241,3.598316431046,-0.138425871730,0.000000000000,3.600978136063,0.500000000000,2.000000000000,1.796859502792,3.593717098236,0.000543644361,3006.049072265625,1503.024291992188,5.652276515961
internalMesh,9658,0.102191317827,0.022195403930,0.000000000000,0.104573903985,3.505707979202,-0.143133655190,-0.000000000000,3.508628845215,0.500000000000,2.000000000000,1.774935126305,3.549869298935,0.000548183394,2944.312500000000,1472.154907226562,5.824625968933
internalMesh,9659,0.103514216840,0.022207637317,0.000000000000,0.105869600185,3.408798933029,-0.147858440876,-0.000000000000,3.412004232407,0.500000000000,2.000000000000,1.753209829330,3.506419658661,0.000551683130,2893.749023437500,1446.875000000000,6.003470897675
internalMesh,9660,0.104847397655,0.022219965700,0.000000000000,0.107176040563,3.307155132294,-0.153359413147,0.000000000000,3.310708999634,0.500000000000,2.000000000000,1.730976581573,3.461952924728,0.000553986349,2852.682861328125,1426.340942382812,6.187259197235
