Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,UMean_average_0,UMean_average_1,UMean_average_2,UMean_average_Magnitude,UPrime2Mean_average_0,UPrime2Mean_average_1,UPrime2Mean_average_2,UPrime2Mean_average_3,UPrime2Mean_average_4,UPrime2Mean_average_5,UPrime2Mean_average_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,k_average,k_r_average,k_total_average,nut_average,pMean_average,pPrime2Mean_average,p_average,s_average
internalMesh,91,-0.018257,0.002066,0.000000,0.018374,10.012690,0.043303,-0.000316,10.012783,0.001936,0.000553,0.000034,-0.000479,-0.000053,0.000013,0.002070,10.019462,0.041756,0.000260,10.019548,0.317971,0.001261,0.319232,0.000004,8.196105,5300832.000000,-4.784086,1.000000
internalMesh,92,-0.017133,0.002066,0.000000,0.017257,10.032116,0.051791,-0.000389,10.032249,0.003276,0.000508,0.000018,-0.000771,-0.000033,0.000049,0.003404,10.039596,0.050681,0.000265,10.039723,0.257580,0.001901,0.259481,0.000000,7.898239,5214218.000000,-4.998657,1.000000
internalMesh,93,-0.014190,0.001990,0.000000,0.014329,10.054073,0.056686,-0.000532,10.054234,0.004131,0.000679,0.000017,-0.001126,0.000024,-0.000050,0.004335,10.068216,0.055708,0.000274,10.068371,0.194206,0.002413,0.196619,0.000001,7.498567,5057470.500000,-5.288520,1.000000
internalMesh,94,-0.011176,0.002141,0.000000,0.011379,10.067982,0.063225,-0.000620,10.068180,0.006974,0.001259,0.000022,-0.002138,0.000019,-0.000050,0.007403,10.084981,0.062844,0.000283,10.085176,0.141328,0.004128,0.145456,0.000001,7.195550,4906677.500000,-5.445096,1.000000
internalMesh,95,-0.010367,0.001990,0.000000,0.010556,10.075224,0.065743,-0.000669,10.075438,0.009357,0.001781,0.000021,-0.003162,0.000015,-0.000038,0.010036,10.093312,0.065788,0.000291,10.093527,0.124985,0.005579,0.130564,0.000000,7.045579,4833904.500000,-5.521416,1.000000
internalMesh,96,-0.008812,0.001990,0.000000,0.009034,10.082377,0.067826,-0.000727,10.082605,0.012714,0.002537,0.000019,-0.004660,0.000013,-0.000029,0.013777,10.101620,0.068234,0.000297,10.101851,0.111077,0.007635,0.118712,0.000000,6.899804,4763277.000000,-5.596488,1.000000
internalMesh,97,-0.007883,0.002066,0.000000,0.008149,10.089187,0.069821,-0.000796,10.089428,0.017420,0.003654,0.000018,-0.006862,0.000012,-0.000021,0.019076,10.109641,0.070558,0.000300,10.109887,0.100952,0.010546,0.111498,0.000001,6.760903,4694800.000000,-5.666867,1.000000
internalMesh,98,-0.006808,0.002066,0.000000,0.007114,10.095670,0.071879,-0.000876,10.095925,0.024083,0.005342,0.000019,-0.010141,0.000010,-0.000013,0.026672,10.117170,0.073046,0.000300,10.117435,0.093613,0.014722,0.108335,0.000001,6.628149,4628314.500000,-5.731758,1.000000
internalMesh,99,-0.005776,0.002066,0.000000,0.006134,10.101995,0.074131,-0.000967,10.102267,0.033414,0.007937,0.000020,-0.015008,0.000009,-0.000001,0.037479,10.124165,0.075851,0.000296,10.124449,0.087526,0.020685,0.108211,0.000001,6.499239,4563631.000000,-5.791986,1.000000
internalMesh,100,-0.004834,0.002066,0.000000,0.005257,10.108349,0.076536,-0.001073,10.108639,0.046483,0.012128,0.000023,-0.022402,0.000005,0.000019,0.053006,10.130521,0.079053,0.000288,10.130829,0.082884,0.029317,0.112201,0.000001,6.371092,4500503.000000,-5.848696,1.000000
internalMesh,101,-0.003679,0.002141,0.000000,0.004257,10.115049,0.079240,-0.001195,10.115360,0.064137,0.019029,0.000026,-0.033515,0.000001,0.000046,0.074826,10.136441,0.082784,0.000278,10.136779,0.078293,0.041596,0.119889,0.000001,6.240346,4438684.500000,-5.903336,1.000000
internalMesh,102,-0.002922,0.002066,0.000000,0.003578,10.122208,0.081946,-0.001332,10.122540,0.087729,0.031186,0.000030,-0.050745,-0.000007,0.000087,0.106038,10.141874,0.087071,0.000264,10.142248,0.074964,0.059473,0.134436,0.000001,6.102609,4377951.500000,-5.957733,1.000000
internalMesh,103,-0.002045,0.002066,0.000000,0.002907,10.130315,0.084521,-0.001480,10.130668,0.116215,0.052836,0.000035,-0.076354,-0.000018,0.000145,0.148753,10.147452,0.092073,0.000248,10.147870,0.070121,0.084543,0.154664,0.000001,5.953006,4318178.500000,-6.014366,1.000000
internalMesh,104,-0.001204,0.002066,0.000000,0.002391,10.139040,0.085983,-0.001632,10.139404,0.148238,0.092293,0.000041,-0.113470,-0.000034,0.000224,0.208250,10.153093,0.097499,0.000230,10.153562,0.066952,0.120286,0.187238,0.000001,5.788010,4259549.500000,-6.077172,1.000000
internalMesh,105,-0.000396,0.002066,0.000000,0.002103,10.148406,0.085538,-0.001788,10.148767,0.174866,0.162274,0.000047,-0.160512,-0.000071,0.000333,0.287533,10.160113,0.103339,0.000210,10.160639,0.062060,0.168593,0.230654,0.000002,5.608047,4203031.500000,-6.150266,1.000000
internalMesh,106,-0.019809,0.002533,0.000000,0.019970,9.990962,0.017734,-0.000319,9.990978,0.019317,0.000845,0.000035,0.000949,0.000069,0.000170,0.019359,10.002938,0.013547,0.000254,10.002948,0.374982,0.010098,0.385080,0.000003,8.468262,5392848.500000,-4.709159,1.000000
internalMesh,107,-0.018257,0.002533,0.000000,0.018432,10.009426,0.038231,-0.000316,10.009500,0.001860,0.000724,0.000047,-0.000583,-0.000057,0.000012,0.002080,10.015809,0.036085,0.000258,10.015874,0.314486,0.001315,0.315801,0.000004,8.147799,5299417.500000,-4.840872,1.000000
internalMesh,108,-0.016950,0.002533,0.000000,0.017139,10.026107,0.047931,-0.000390,10.026221,0.003088,0.000680,0.000024,-0.000887,-0.000042,0.000060,0.003285,10.033070,0.046442,0.000264,10.033177,0.261650,0.001896,0.263546,0.000001,7.879141,5213108.500000,-5.021288,1.000000
internalMesh,109,-0.015105,0.002613,0.000000,0.015329,10.038321,0.051445,-0.000468,10.038452,0.002933,0.000769,0.000024,-0.001111,-0.000022,0.000022,0.003229,10.048965,0.050291,0.000270,10.049090,0.235589,0.001863,0.237452,0.000000,7.664299,5134015.000000,-5.184029,1.000000
internalMesh,110,-0.014190,0.002613,0.000000,0.014428,10.047097,0.053923,-0.000533,10.047242,0.003827,0.000929,0.000016,-0.001311,0.000022,-0.000044,0.004151,10.060672,0.052891,0.000274,10.060811,0.218199,0.002386,0.220585,0.000001,7.488246,5057472.500000,-5.300801,1.000000
internalMesh,111,-0.012433,0.002613,0.000000,0.012704,10.054196,0.056972,-0.000578,10.054358,0.004938,0.001240,0.000022,-0.001721,0.000027,-0.000059,0.005375,10.069419,0.056134,0.000278,10.069575,0.201802,0.003100,0.204902,0.000001,7.333189,4981701.000000,-5.384490,1.000000
internalMesh,112,-0.011383,0.002533,0.000000,0.011661,10.061050,0.060007,-0.000618,10.061230,0.006489,0.001721,0.000022,-0.002473,0.000022,-0.000049,0.007154,10.077382,0.059568,0.000283,10.077559,0.186270,0.004116,0.190386,0.000001,7.183816,4907197.000000,-5.458316,1.000000
internalMesh,113,-0.010367,0.002613,0.000000,0.010691,10.068120,0.062515,-0.000664,10.068315,0.008707,0.002426,0.000020,-0.003624,0.000018,-0.000037,0.009738,10.085522,0.062524,0.000290,10.085715,0.173536,0.005577,0.179113,0.000001,7.035511,4834594.000000,-5.532655,1.000000
internalMesh,114,-0.008812,0.002613,0.000000,0.009191,10.075164,0.064551,-0.000721,10.075371,0.011810,0.003454,0.000019,-0.005302,0.000016,-0.000027,0.013398,10.093754,0.064956,0.000297,10.093963,0.160661,0.007642,0.168302,0.000001,6.890452,4764155.500000,-5.606801,1.000000
internalMesh,115,-0.007883,0.002533,0.000000,0.008280,10.081996,0.066420,-0.000788,10.082214,0.016111,0.004965,0.000018,-0.007747,0.000015,-0.000020,0.018554,10.101713,0.067228,0.000300,10.101937,0.149870,0.010547,0.160418,0.000001,6.751077,4695900.500000,-5.677505,1.000000
internalMesh,116,-0.006808,0.002533,0.000000,0.007264,10.088530,0.068314,-0.000865,10.088761,0.022107,0.007215,0.000019,-0.011337,0.000014,-0.000012,0.025871,10.109130,0.069658,0.000300,10.109370,0.141580,0.014670,0.156250,0.000001,6.617217,4629709.500000,-5.743369,1.000000
internalMesh,117,-0.005776,0.002533,0.000000,0.006307,10.094953,0.070327,-0.000952,10.095198,0.030331,0.010671,0.000020,-0.016608,0.000012,-0.000000,0.036189,10.115938,0.072464,0.000296,10.116198,0.134134,0.020511,0.154644,0.000001,6.486848,4565416.000000,-5.804996,1.000000
internalMesh,118,-0.004786,0.002533,0.000000,0.005414,10.101416,0.072462,-0.001051,10.101676,0.041515,0.016056,0.000022,-0.024358,0.000009,0.000018,0.050741,10.122120,0.075682,0.000289,10.122403,0.126998,0.028797,0.155795,0.000001,6.357179,4502821.500000,-5.863537,1.000000
internalMesh,119,-0.003835,0.002533,0.000000,0.004595,10.108173,0.074687,-0.001163,10.108449,0.056039,0.024833,0.000025,-0.035732,0.000005,0.000043,0.070949,10.127956,0.079426,0.000279,10.128268,0.120001,0.040448,0.160449,0.000002,6.225321,4441751.000000,-5.920701,1.000000
internalMesh,120,-0.002922,0.002533,0.000000,0.003867,10.115295,0.076828,-0.001287,10.115587,0.074423,0.039179,0.000028,-0.052225,-0.000001,0.000081,0.099001,10.133483,0.083572,0.000266,10.133827,0.114192,0.056815,0.171007,0.000002,6.088039,4382092.500000,-5.978367,1.000000
internalMesh,121,-0.002045,0.002533,0.000000,0.003255,10.123013,0.078614,-0.001420,10.123318,0.095170,0.063559,0.000033,-0.075442,-0.000012,0.000132,0.137072,10.139297,0.088238,0.000250,10.139682,0.108839,0.079381,0.188220,0.000002,5.942360,4323866.000000,-6.038675,1.000000
internalMesh,122,-0.001204,0.002474,0.000000,0.002751,10.131030,0.079421,-0.001557,10.131342,0.116771,0.103163,0.000038,-0.105994,-0.000030,0.000201,0.188448,10.145305,0.092975,0.000231,10.145731,0.104841,0.109986,0.214827,0.000002,5.786611,4267414.000000,-6.104640,1.000000
internalMesh,123,-0.000396,0.002474,0.000000,0.002506,10.139343,0.079028,-0.001699,10.139651,0.133209,0.166317,0.000043,-0.141127,-0.000058,0.000293,0.255583,10.152543,0.097869,0.000210,10.153015,0.100842,0.149785,0.250627,0.000002,5.621507,4213656.500000,-6.179139,1.000000
internalMesh,124,-0.019809,0.003033,0.000000,0.020039,9.990923,0.015461,-0.000318,9.990935,0.019272,0.000985,0.000033,0.001119,0.000078,0.000148,0.019330,10.002714,0.010904,0.000249,10.002720,0.374981,0.010145,0.385126,0.000003,8.395059,5391758.000000,-4.797616,1.000000
internalMesh,125,-0.018257,0.003033,0.000000,0.018508,10.007104,0.033762,-0.000315,10.007161,0.001807,0.000921,0.000055,-0.000668,-0.000053,0.000013,0.002137,10.013098,0.031014,0.000256,10.013145,0.313198,0.001392,0.314590,0.000005,8.098019,5298123.500000,-4.899621,1.000000
internalMesh,126,-0.016768,0.003033,0.000000,0.017040,10.021358,0.043951,-0.000391,10.021455,0.002945,0.000886,0.000028,-0.000993,-0.000052,0.000069,0.003233,10.027747,0.042021,0.000264,10.027835,0.262053,0.001929,0.263982,0.000002,7.854836,5212104.500000,-5.050049,1.000000
internalMesh,127,-0.015338,0.003033,0.000000,0.015635,10.032346,0.048360,-0.000470,10.032462,0.002720,0.000997,0.000032,-0.001242,-0.000035,0.000039,0.003153,10.042352,0.046973,0.000270,10.042461,0.237081,0.001875,0.238956,0.000001,7.652693,5133593.500000,-5.198398,1.000000
internalMesh,128,-0.013966,0.003033,0.000000,0.014291,10.040979,0.051012,-0.000536,10.041109,0.003580,0.001210,0.000016,-0.001470,0.000018,-0.000037,0.004055,10.053861,0.049826,0.000274,10.053984,0.221243,0.002403,0.223646,0.000001,7.477471,5057560.000000,-5.313746,1.000000
internalMesh,129,-0.012648,0.003033,0.000000,0.013007,10.048200,0.053841,-0.000578,10.048344,0.004600,0.001612,0.000021,-0.001924,0.000027,-0.000057,0.005240,10.062681,0.052853,0.000278,10.062820,0.207061,0.003116,0.210178,0.000001,7.320504,4982133.000000,-5.399088,1.000000
internalMesh,130,-0.011383,0.003033,0.000000,0.011780,10.054998,0.056743,-0.000615,10.055159,0.006019,0.002233,0.000022,-0.002746,0.000025,-0.000048,0.006983,10.070605,0.056126,0.000284,10.070762,0.192019,0.004137,0.196156,0.000002,7.171245,4907875.000000,-5.472639,1.000000
internalMesh,131,-0.010168,0.003033,0.000000,0.010611,10.061899,0.059265,-0.000660,10.062074,0.008039,0.003148,0.000020,-0.003994,0.000021,-0.000035,0.009513,10.078610,0.059094,0.000290,10.078784,0.179777,0.005604,0.185380,0.000001,7.024306,4835479.000000,-5.545369,1.000000
internalMesh,132,-0.009002,0.003033,0.000000,0.009499,10.068856,0.061331,-0.000715,10.069043,0.010840,0.004478,0.000019,-0.005802,0.000019,-0.000026,0.013085,10.086721,0.061617,0.000296,10.086909,0.167614,0.007668,0.175283,0.000001,6.880105,4765275.000000,-5.618442,1.000000
internalMesh,133,-0.007883,0.003033,0.000000,0.008446,10.075658,0.063171,-0.000780,10.075856,0.014669,0.006421,0.000018,-0.008413,0.000018,-0.000019,0.018088,10.094545,0.063999,0.000299,10.094748,0.156427,0.010554,0.166980,0.000001,6.740506,4697300.500000,-5.689265,1.000000
internalMesh,134,-0.006808,0.003033,0.000000,0.007453,10.082238,0.064962,-0.000853,10.082447,0.019908,0.009291,0.000018,-0.012196,0.000017,-0.000011,0.025127,10.101801,0.066559,0.000299,10.102020,0.147800,0.014608,0.162409,0.000001,6.605674,4631469.000000,-5.756183,1.000000
internalMesh,135,-0.005776,0.003033,0.000000,0.006524,10.088750,0.066814,-0.000935,10.088971,0.026919,0.013626,0.000019,-0.017642,0.000016,0.000000,0.034950,10.108438,0.069514,0.000296,10.108678,0.140724,0.020282,0.161006,0.000001,6.474040,4567646.000000,-5.819216,1.000000
internalMesh,136,-0.004786,0.003033,0.000000,0.005666,10.095263,0.068689,-0.001027,10.095496,0.036142,0.020246,0.000021,-0.025435,0.000013,0.000017,0.048612,10.114491,0.072867,0.000289,10.114753,0.133193,0.028205,0.161398,0.000001,6.343261,4505672.000000,-5.879619,1.000000
internalMesh,137,-0.003835,0.003033,0.000000,0.004889,10.102020,0.070561,-0.001130,10.102266,0.047621,0.030628,0.000024,-0.036423,0.000009,0.000040,0.067324,10.120321,0.076651,0.000279,10.120611,0.126375,0.039136,0.165511,0.000002,6.210898,4445454.000000,-5.939065,1.000000
internalMesh,138,-0.002922,0.003033,0.000000,0.004211,10.108990,0.072217,-0.001242,10.109248,0.061379,0.046833,0.000027,-0.051577,0.000004,0.000074,0.092848,10.126024,0.080678,0.000266,10.126346,0.120174,0.054119,0.174294,0.000002,6.074679,4386947.500000,-5.999459,1.000000
internalMesh,139,-0.002045,0.003033,0.000000,0.003658,10.116380,0.073495,-0.001362,10.116647,0.075935,0.072504,0.000031,-0.071515,-0.000006,0.000120,0.127033,10.132129,0.084980,0.000250,10.132485,0.115912,0.074235,0.190147,0.000002,5.932775,4330283.000000,-6.062531,1.000000
internalMesh,140,-0.001341,0.003120,0.000000,0.003396,10.123798,0.073961,-0.001485,10.124068,0.089989,0.111171,0.000035,-0.095856,-0.000021,0.000179,0.172178,10.138467,0.089118,0.000231,10.138859,0.112279,0.100597,0.212876,0.000002,5.784362,4275836.000000,-6.130487,1.000000
internalMesh,141,-0.000264,0.003120,0.000000,0.003131,10.131393,0.073583,-0.001615,10.131660,0.099780,0.168271,0.000040,-0.121779,-0.000046,0.000256,0.230437,10.145880,0.093167,0.000208,10.146308,0.109497,0.134045,0.243542,0.000002,5.630250,4224374.500000,-6.205123,1.000000
internalMesh,142,-0.019809,0.003570,0.000000,0.020128,9.990935,0.013685,-0.000316,9.990945,0.019239,0.001131,0.000028,0.001311,0.000082,0.000124,0.019317,10.002579,0.008736,0.000245,10.002583,0.374980,0.010199,0.385179,0.000003,8.327878,5390826.000000,-4.878767,1.000000
internalMesh,143,-0.018257,0.003570,0.000000,0.018603,10.005404,0.029819,-0.000314,10.005448,0.001768,0.001141,0.000055,-0.000749,-0.000054,0.000013,0.002235,10.011051,0.026452,0.000255,10.011086,0.310125,0.001482,0.311607,0.000005,8.048288,5297011.000000,-4.958709,1.000000
internalMesh,144,-0.016768,0.003570,0.000000,0.017144,10.017595,0.039929,-0.000390,10.017674,0.002826,0.001123,0.000032,-0.001101,-0.000066,0.000076,0.003236,10.023465,0.037558,0.000264,10.023536,0.259596,0.001990,0.261587,0.000003,7.826620,5211247.500000,-5.083628,1.000000
internalMesh,145,-0.015338,0.003570,0.000000,0.015748,10.027274,0.044986,-0.000471,10.027375,0.002553,0.001259,0.000046,-0.001362,-0.000047,0.000058,0.003157,10.036657,0.043389,0.000270,10.036751,0.235869,0.001929,0.237798,0.000001,7.637940,5133285.000000,-5.216620,1.000000
internalMesh,146,-0.013966,0.003570,0.000000,0.014415,10.035550,0.047907,-0.000538,10.035665,0.003380,0.001539,0.000018,-0.001608,0.000011,-0.000030,0.004047,10.047777,0.046614,0.000275,10.047885,0.219567,0.002468,0.222035,0.000001,7.465710,5057770.500000,-5.328120,1.000000
internalMesh,147,-0.012648,0.003570,0.000000,0.013142,10.042830,0.050607,-0.000578,10.042958,0.004292,0.002046,0.000022,-0.002098,0.000026,-0.000054,0.005197,10.056649,0.049515,0.000279,10.056771,0.205881,0.003180,0.209061,0.000001,7.307546,4982717.500000,-5.414321,1.000000
internalMesh,148,-0.011383,0.003570,0.000000,0.011929,10.049628,0.053354,-0.000612,10.049770,0.005554,0.002830,0.000022,-0.002977,0.000026,-0.000046,0.006908,10.064615,0.052601,0.000284,10.064753,0.190683,0.004203,0.194885,0.000002,7.157965,4908734.000000,-5.488081,1.000000
internalMesh,149,-0.010168,0.003570,0.000000,0.010777,10.056422,0.055831,-0.000654,10.056578,0.007343,0.003983,0.000020,-0.004295,0.000023,-0.000034,0.009393,10.072503,0.055555,0.000289,10.072657,0.178059,0.005673,0.183732,0.000001,7.012048,4836597.000000,-5.559636,1.000000
internalMesh,150,-0.009002,0.003570,0.000000,0.009684,10.063249,0.057895,-0.000708,10.063416,0.009797,0.005650,0.000018,-0.006186,0.000021,-0.000024,0.012891,10.080398,0.058206,0.000295,10.080565,0.166201,0.007733,0.173934,0.000001,6.868824,4766670.000000,-5.631582,1.000000
internalMesh,151,-0.007883,0.003570,0.000000,0.008653,10.069987,0.059682,-0.000770,10.070164,0.013099,0.008068,0.000018,-0.008883,0.000021,-0.000017,0.017765,10.087993,0.060758,0.000298,10.088176,0.154472,0.010592,0.165065,0.000001,6.729286,4699031.500000,-5.702261,1.000000
internalMesh,152,-0.006808,0.003570,0.000000,0.007687,10.076596,0.061345,-0.000840,10.076783,0.017520,0.011591,0.000018,-0.012724,0.000020,-0.000010,0.024560,10.095045,0.063461,0.000298,10.095244,0.145413,0.014564,0.159977,0.000001,6.593790,4633623.500000,-5.769944,1.000000
internalMesh,153,-0.005776,0.003570,0.000000,0.006790,10.083125,0.062994,-0.000917,10.083322,0.023273,0.016815,0.000019,-0.018129,0.000020,0.000001,0.033956,10.101562,0.066499,0.000295,10.101782,0.137865,0.020053,0.157918,0.000001,6.461238,4570339.000000,-5.834343,1.000000
internalMesh,154,-0.004786,0.003570,0.000000,0.005970,10.089659,0.064587,-0.001002,10.089866,0.030571,0.024580,0.000020,-0.025625,0.000017,0.000016,0.046855,10.107594,0.069848,0.000288,10.107835,0.130854,0.027586,0.158439,0.000001,6.329767,4509079.500000,-5.896429,1.000000
internalMesh,155,-0.003835,0.003570,0.000000,0.005239,10.096369,0.066103,-0.001096,10.096585,0.039252,0.036307,0.000023,-0.035766,0.000014,0.000038,0.064328,10.113537,0.073509,0.000278,10.113804,0.125031,0.037791,0.162822,0.000001,6.197433,4449773.500000,-5.957808,1.000000
internalMesh,156,-0.002922,0.003570,0.000000,0.004613,10.103166,0.067331,-0.001198,10.103390,0.049102,0.053776,0.000025,-0.049058,0.000009,0.000068,0.087804,10.119470,0.077255,0.000265,10.119764,0.119466,0.051452,0.170918,0.000002,6.062599,4392473.500000,-6.020248,1.000000
internalMesh,157,-0.002045,0.003570,0.000000,0.004114,10.110234,0.068223,-0.001305,10.110464,0.058847,0.079835,0.000029,-0.065475,0.000001,0.000108,0.118842,10.125834,0.081096,0.000250,10.126160,0.115905,0.069355,0.185260,0.000002,5.924126,4337319.000000,-6.085157,1.000000
internalMesh,158,-0.001341,0.003477,0.000000,0.003727,10.117215,0.068416,-0.001416,10.117447,0.067598,0.116783,0.000032,-0.084262,-0.000012,0.000159,0.159085,10.132421,0.084625,0.000230,10.132774,0.113383,0.092207,0.205590,0.000002,5.781625,4284690.500000,-6.154095,1.000000
internalMesh,159,-0.000264,0.003477,0.000000,0.003487,10.124254,0.068075,-0.001535,10.124483,0.073123,0.167825,0.000036,-0.102812,-0.000032,0.000223,0.209959,10.139874,0.087959,0.000206,10.140256,0.111495,0.120492,0.231987,0.000002,5.635756,4235141.000000,-6.228034,1.000000
internalMesh,160,-0.019809,0.004145,0.000000,0.020238,9.991006,0.012252,-0.000313,9.991014,0.019207,0.001272,0.000024,0.001516,0.000078,0.000101,0.019310,10.002513,0.007025,0.000243,10.002516,0.374978,0.010252,0.385230,0.000003,8.266247,5390068.500000,-4.953565,1.000000
internalMesh,161,-0.018257,0.004145,0.000000,0.018722,10.004190,0.026352,-0.000311,10.004225,0.001741,0.001358,0.000051,-0.000822,-0.000067,0.000012,0.002358,10.009543,0.022426,0.000255,10.009568,0.306086,0.001575,0.307661,0.000005,7.999548,5296089.500000,-5.016985,1.000000
internalMesh,162,-0.016768,0.004145,0.000000,0.017273,10.014664,0.036018,-0.000389,10.014729,0.002724,0.001366,0.000037,-0.001196,-0.000084,0.000081,0.003276,10.020026,0.033208,0.000264,10.020082,0.255738,0.002064,0.257802,0.000004,7.795647,5210570.000000,-5.120751,1.000000
