Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,UMean_average_0,UMean_average_1,UMean_average_2,UMean_average_Magnitude,UPrime2Mean_average_0,UPrime2Mean_average_1,UPrime2Mean_average_2,UPrime2Mean_average_3,UPrime2Mean_average_4,UPrime2Mean_average_5,UPrime2Mean_average_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,k_average,nut_average,pMean_average,pPrime2Mean_average,p_average,s_average,turbint_U_average,k_total_average,turbint_uprime_average
internalMesh,90,-0.019809,0.002066,0.000000,0.019916,9.995590,0.072888,0.000000,9.995856,0.018882,0.000080,0.000000,0.000643,0.000000,0.000000,0.018893,10.004026,0.071891,0.000000,10.004285,0.009481,0.000003,14.596968,5406400.000000,2.925873,1.000000,9.995857,0.006996,0.069885
internalMesh,91,-0.018257,0.002066,0.000000,0.018374,10.067739,0.134715,0.000000,10.068640,0.000843,0.000219,0.000000,-0.000261,0.000000,0.000000,0.000909,10.068223,0.135914,0.000000,10.069140,0.000531,0.000003,13.714154,5317791.000000,2.258404,1.000000,10.068638,0.001699,0.017107
internalMesh,92,-0.016768,0.002066,0.000000,0.016895,10.139999,0.134194,0.000000,10.140887,0.001115,0.000380,0.000000,-0.000555,0.000000,0.000000,0.001302,10.138490,0.137046,0.000000,10.139416,0.000748,0.000003,12.872077,5228650.500000,1.537856,1.000000,10.140889,0.002029,0.020574
internalMesh,93,-0.015338,0.002066,0.000000,0.015477,10.187894,0.124213,0.000000,10.188651,0.000562,0.000558,0.000000,-0.000413,0.000000,0.000000,0.000894,10.186739,0.128444,0.000000,10.187549,0.000560,0.000003,12.303522,5142743.000000,1.060081,1.000000,10.188653,0.001830,0.018647
internalMesh,94,-0.013966,0.002066,0.000000,0.014118,10.216660,0.123868,0.000000,10.217411,0.000746,0.000864,0.000000,-0.000549,0.000000,0.000000,0.001267,10.214837,0.129535,0.000000,10.215658,0.000805,0.000003,11.942542,5060324.500000,0.798225,1.000000,10.217415,0.002214,0.022622
internalMesh,95,-0.012648,0.002066,0.000000,0.012816,10.238883,0.126403,0.000000,10.239663,0.001367,0.001338,0.000000,-0.001095,0.000000,0.000000,0.002204,10.234933,0.133670,0.000000,10.235806,0.001352,0.000002,11.648666,4981120.500000,0.615665,1.000000,10.239670,0.002870,0.029394
internalMesh,96,-0.011383,0.002066,0.000000,0.011569,10.260614,0.126238,0.000000,10.261391,0.002562,0.001986,0.000000,-0.002024,0.000000,0.000000,0.003822,10.253583,0.135297,0.000000,10.254476,0.002274,0.000002,11.358207,4904918.500000,0.442964,1.000000,10.261400,0.003717,0.038148
internalMesh,97,-0.010168,0.002066,0.000000,0.010376,10.281565,0.123835,0.000000,10.282310,0.004477,0.002853,0.000000,-0.003356,0.000000,0.000000,0.006280,10.270929,0.134912,0.000000,10.271815,0.003665,0.000002,11.076097,4831481.000000,0.281431,1.000000,10.282324,0.004714,0.048484
internalMesh,98,-0.009002,0.002066,0.000000,0.009236,10.300464,0.121210,0.000000,10.301177,0.007369,0.004089,0.000000,-0.005269,0.000000,0.000000,0.009939,10.285681,0.134699,0.000000,10.286563,0.005729,0.000002,10.818938,4760589.500000,0.148015,1.000000,10.301199,0.005888,0.060677
internalMesh,99,-0.007883,0.002066,0.000000,0.008149,10.316778,0.119112,0.000000,10.317466,0.011693,0.005867,0.000000,-0.008049,0.000000,0.000000,0.015360,10.297187,0.135604,0.000000,10.298079,0.008780,0.000001,10.590423,4692007.500000,0.048295,1.000000,10.317497,0.007279,0.075147
internalMesh,100,-0.006808,0.002066,0.000000,0.007114,10.331170,0.117849,0.000000,10.331842,0.018068,0.008523,0.000000,-0.012155,0.000000,0.000000,0.023384,10.306083,0.138144,0.000000,10.307009,0.013295,0.000001,10.384866,4625503.000000,-0.021498,1.000000,10.331890,0.008941,0.092437
internalMesh,101,-0.005776,0.002066,0.000000,0.006134,10.344072,0.117204,0.000000,10.344736,0.027313,0.012508,0.000000,-0.018191,0.000000,0.000000,0.035119,10.312543,0.142299,0.000000,10.313524,0.019910,0.000001,10.194698,4560822.000000,-0.067677,1.000000,10.344807,0.010918,0.113040
internalMesh,102,-0.004786,0.002066,0.000000,0.005212,10.356156,0.117709,0.000000,10.356825,0.040468,0.018775,0.000000,-0.027211,0.000000,0.000000,0.052255,10.317093,0.149218,0.000000,10.318172,0.029622,0.000001,10.014410,4497713.000000,-0.092914,1.000000,10.356929,0.013281,0.137700
internalMesh,103,-0.003835,0.002066,0.000000,0.004356,10.367537,0.119121,0.000000,10.368222,0.058643,0.028849,0.000000,-0.040653,0.000000,0.000000,0.076967,10.319836,0.159161,0.000000,10.321063,0.043746,0.000001,9.838395,4435923.500000,-0.102155,1.000000,10.368378,0.016094,0.167103
internalMesh,104,-0.002922,0.002066,0.000000,0.003578,10.378854,0.122220,0.000000,10.379574,0.083036,0.045995,0.000000,-0.061042,0.000000,0.000000,0.112857,10.321448,0.173704,0.000000,10.322910,0.064515,0.000001,9.660630,4375220.500000,-0.101282,1.000000,10.379817,0.019478,0.202522
internalMesh,105,-0.002045,0.002066,0.000000,0.002907,10.390542,0.126343,0.000000,10.391310,0.113110,0.075964,0.000000,-0.091223,0.000000,0.000000,0.163970,10.322981,0.193305,0.000000,10.324791,0.094537,0.000001,9.471116,4315478.500000,-0.104378,1.000000,10.391700,0.023498,0.244685
internalMesh,106,-0.001204,0.002066,0.000000,0.002391,10.402966,0.131925,0.000000,10.403803,0.146766,0.128841,0.000000,-0.134074,0.000000,0.000000,0.236888,10.325719,0.219447,0.000000,10.328051,0.137804,0.000001,9.260455,4256893.000000,-0.129500,1.000000,10.404431,0.028259,0.294733
internalMesh,107,-0.000396,0.002066,0.000000,0.002103,10.416842,0.137637,0.000000,10.417750,0.175415,0.220871,0.000000,-0.187544,0.000000,0.000000,0.338714,10.332845,0.252071,0.000000,10.335919,0.198143,0.000002,9.018357,4200418.000000,-0.205530,1.000000,10.418777,0.033764,0.352747
internalMesh,108,-0.019809,0.002533,0.000000,0.019970,9.994238,0.056294,0.000000,9.994396,0.018900,0.000086,0.000000,0.000648,0.000000,0.000000,0.018911,10.002203,0.055515,0.000000,10.002357,0.009493,0.000002,14.304759,5406709.000000,2.626143,1.000000,9.994397,0.007001,0.069927
internalMesh,109,-0.018257,0.002533,0.000000,0.018432,10.051081,0.120917,0.000000,10.051808,0.000849,0.000216,0.000000,-0.000289,0.000000,0.000000,0.000922,10.051184,0.122062,0.000000,10.051925,0.000532,0.000001,13.589335,5318113.000000,2.129119,1.000000,10.051808,0.001702,0.017107
internalMesh,110,-0.016768,0.002533,0.000000,0.016958,10.113934,0.139594,0.000000,10.114897,0.001159,0.000425,0.000000,-0.000612,0.000000,0.000000,0.001378,10.111963,0.142478,0.000000,10.112967,0.000792,0.000001,12.842500,5228993.500000,1.505351,1.000000,10.114898,0.002085,0.021094
internalMesh,111,-0.015338,0.002533,0.000000,0.015546,10.160356,0.141393,0.000000,10.161340,0.000562,0.000691,0.000000,-0.000463,0.000000,0.000000,0.001004,10.158787,0.145955,0.000000,10.159835,0.000626,0.000001,12.280252,5143128.500000,1.033704,1.000000,10.161343,0.001926,0.019577
internalMesh,112,-0.013966,0.002533,0.000000,0.014194,10.189569,0.143828,0.000000,10.190584,0.000725,0.001100,0.000000,-0.000614,0.000000,0.000000,0.001453,10.187437,0.150118,0.000000,10.188543,0.000912,0.000001,11.906336,5060771.000000,0.757577,1.000000,10.190589,0.002348,0.023932
internalMesh,113,-0.012648,0.002533,0.000000,0.012899,10.210806,0.147043,0.000000,10.211864,0.001338,0.001716,0.000000,-0.001239,0.000000,0.000000,0.002504,10.206644,0.155222,0.000000,10.207825,0.001527,0.000001,11.618335,4981648.500000,0.579573,1.000000,10.211873,0.003041,0.031062
internalMesh,114,-0.011383,0.002533,0.000000,0.011661,10.230746,0.147676,0.000000,10.231812,0.002515,0.002573,0.000000,-0.002302,0.000000,0.000000,0.004271,10.223611,0.157976,0.000000,10.224832,0.002544,0.000001,11.342576,4905538.000000,0.420325,1.000000,10.231825,0.003924,0.040163
internalMesh,115,-0.010168,0.002533,0.000000,0.010479,10.250423,0.145568,0.000000,10.251457,0.004360,0.003731,0.000000,-0.003805,0.000000,0.000000,0.006886,10.239788,0.158252,0.000000,10.241011,0.004046,0.000001,11.070145,4832233.500000,0.266675,1.000000,10.251476,0.004948,0.050743
internalMesh,116,-0.009002,0.002533,0.000000,0.009352,10.268557,0.142431,0.000000,10.269545,0.007097,0.005352,0.000000,-0.005927,0.000000,0.000000,0.010684,10.254001,0.157856,0.000000,10.255216,0.006224,0.000001,10.815852,4761509.000000,0.133039,1.000000,10.269573,0.006135,0.063037
internalMesh,117,-0.007883,0.002533,0.000000,0.008280,10.284571,0.139445,0.000000,10.285516,0.011110,0.007691,0.000000,-0.008986,0.000000,0.000000,0.016227,10.265590,0.158200,0.000000,10.266809,0.009400,0.000001,10.586761,4693147.500000,0.028594,1.000000,10.285557,0.007534,0.077535
internalMesh,118,-0.006808,0.002533,0.000000,0.007264,10.298634,0.137139,0.000000,10.299546,0.016940,0.011130,0.000000,-0.013447,0.000000,0.000000,0.024324,10.274463,0.160225,0.000000,10.275712,0.014035,0.000001,10.379558,4626927.500000,-0.048041,1.000000,10.299607,0.009193,0.094751
internalMesh,119,-0.005776,0.002533,0.000000,0.006307,10.311503,0.135497,0.000000,10.312393,0.025159,0.016302,0.000000,-0.019924,0.000000,0.000000,0.035996,10.281464,0.164070,0.000000,10.282773,0.020730,0.000001,10.186964,4562632.500000,-0.102586,1.000000,10.312482,0.011152,0.115112
internalMesh,120,-0.004786,0.002533,0.000000,0.005414,10.323462,0.134737,0.000000,10.324342,0.036539,0.024228,0.000000,-0.029353,0.000000,0.000000,0.052760,10.286798,0.170336,0.000000,10.288208,0.030383,0.000001,10.002801,4500060.500000,-0.141782,1.000000,10.324474,0.013472,0.139243
internalMesh,121,-0.003835,0.002533,0.000000,0.004595,10.335326,0.134885,0.000000,10.336206,0.051493,0.036797,0.000000,-0.042966,0.000000,0.000000,0.076496,10.291397,0.179688,0.000000,10.292966,0.044145,0.000001,9.821484,4439012.500000,-0.170867,1.000000,10.336404,0.016198,0.167658
internalMesh,122,-0.002922,0.002533,0.000000,0.003867,10.346890,0.136195,0.000000,10.347787,0.070545,0.056985,0.000000,-0.062483,0.000000,0.000000,0.110127,10.295099,0.192926,0.000000,10.296906,0.063765,0.000001,9.637466,4379379.000000,-0.196806,1.000000,10.348085,0.019413,0.201215
internalMesh,123,-0.002045,0.002533,0.000000,0.003255,10.359562,0.138543,0.000000,10.360488,0.092153,0.090381,0.000000,-0.089409,0.000000,0.000000,0.157019,10.300233,0.210905,0.000000,10.302392,0.091267,0.000001,9.443212,4321183.500000,-0.232305,1.000000,10.360949,0.023156,0.240366
internalMesh,124,-0.001204,0.002533,0.000000,0.002804,10.372324,0.141579,0.000000,10.373290,0.114561,0.143827,0.000000,-0.124331,0.000000,0.000000,0.221965,10.306495,0.233459,0.000000,10.309138,0.129194,0.000001,9.231473,4264771.000000,-0.294287,1.000000,10.373996,0.027464,0.285531
internalMesh,125,-0.000396,0.002533,0.000000,0.002563,10.387589,0.145054,0.000000,10.388602,0.131505,0.227877,0.000000,-0.163249,0.000000,0.000000,0.309632,10.318512,0.261323,0.000000,10.321820,0.179691,0.000001,8.995672,4211054.500000,-0.403614,1.000000,10.389681,0.032293,0.336306
internalMesh,126,-0.019809,0.003033,0.000000,0.020039,9.993383,0.044845,0.000000,9.993484,0.018926,0.000100,0.000000,0.000696,0.000000,0.000000,0.018939,10.001202,0.044084,0.000000,10.001299,0.009513,0.000002,14.041137,5407109.500000,2.358192,1.000000,9.993485,0.007009,0.070004
internalMesh,127,-0.018257,0.003033,0.000000,0.018508,10.038471,0.104392,0.000000,10.039014,0.000862,0.000258,0.000000,-0.000303,0.000000,0.000000,0.000949,10.038449,0.105488,0.000000,10.039003,0.000560,0.000001,13.450848,5318524.500000,1.985217,1.000000,10.039013,0.001748,0.017548
internalMesh,128,-0.016768,0.003033,0.000000,0.017040,10.091063,0.126069,0.000000,10.091851,0.001190,0.000538,0.000000,-0.000691,0.000000,0.000000,0.001478,10.088900,0.129242,0.000000,10.089727,0.000864,0.000001,12.812013,5229437.000000,1.469780,1.000000,10.091853,0.002183,0.022038
internalMesh,129,-0.015338,0.003033,0.000000,0.015635,10.133447,0.127428,0.000000,10.134248,0.000541,0.000907,0.000000,-0.000571,0.000000,0.000000,0.001200,10.131692,0.132712,0.000000,10.132561,0.000724,0.000001,12.290226,5143631.000000,1.038031,1.000000,10.134251,0.002075,0.021030
internalMesh,130,-0.013966,0.003033,0.000000,0.014291,10.162403,0.125707,0.000000,10.163180,0.000662,0.001426,0.000000,-0.000750,0.000000,0.000000,0.001742,10.160204,0.132996,0.000000,10.161075,0.001044,0.000001,11.915712,5061339.500000,0.760025,1.000000,10.163187,0.002519,0.025608
internalMesh,131,-0.012648,0.003033,0.000000,0.013007,10.183599,0.125802,0.000000,10.184376,0.001241,0.002181,0.000000,-0.001430,0.000000,0.000000,0.002888,10.179494,0.135171,0.000000,10.180391,0.001711,0.000001,11.625815,4982316.500000,0.578472,1.000000,10.184387,0.003230,0.032900
internalMesh,132,-0.011383,0.003033,0.000000,0.011780,10.202809,0.125652,0.000000,10.203583,0.002360,0.003252,0.000000,-0.002587,0.000000,0.000000,0.004779,10.195807,0.137370,0.000000,10.196732,0.002806,0.000001,11.356736,4906336.500000,0.424145,1.000000,10.203600,0.004133,0.042184
internalMesh,133,-0.010168,0.003033,0.000000,0.010611,10.221757,0.123838,0.000000,10.222507,0.004092,0.004743,0.000000,-0.004239,0.000000,0.000000,0.007564,10.211328,0.138235,0.000000,10.212263,0.004418,0.000001,11.090896,4833192.000000,0.275278,1.000000,10.222531,0.005184,0.053011
internalMesh,134,-0.009002,0.003033,0.000000,0.009499,10.239654,0.121052,0.000000,10.240369,0.006613,0.006823,0.000000,-0.006544,0.000000,0.000000,0.011537,10.225417,0.138540,0.000000,10.226356,0.006718,0.000001,10.837764,4762676.500000,0.140504,1.000000,10.240405,0.006390,0.065465
internalMesh,135,-0.007883,0.003033,0.000000,0.008446,10.255781,0.118371,0.000000,10.256464,0.010230,0.009794,0.000000,-0.009811,0.000000,0.000000,0.017229,10.237470,0.139463,0.000000,10.238420,0.010012,0.000001,10.605744,4694581.500000,0.029182,1.000000,10.256516,0.007795,0.079992
internalMesh,136,-0.006808,0.003033,0.000000,0.007453,10.270081,0.116354,0.000000,10.270740,0.015378,0.014103,0.000000,-0.014493,0.000000,0.000000,0.025405,10.247277,0.141928,0.000000,10.248260,0.014741,0.000001,10.393892,4628716.500000,-0.058035,1.000000,10.270816,0.009446,0.097084
internalMesh,137,-0.005776,0.003033,0.000000,0.006524,10.283267,0.115149,0.000000,10.283912,0.022438,0.020489,0.000000,-0.021149,0.000000,0.000000,0.037021,10.255435,0.146621,0.000000,10.256483,0.021464,0.000001,10.196173,4564888.500000,-0.125814,1.000000,10.284023,0.011379,0.117125
internalMesh,138,-0.004786,0.003033,0.000000,0.005666,10.295574,0.114715,0.000000,10.296213,0.031875,0.030045,0.000000,-0.030558,0.000000,0.000000,0.053409,10.262133,0.153701,0.000000,10.263284,0.030960,0.000001,10.006260,4502934.000000,-0.181045,1.000000,10.296375,0.013640,0.140583
internalMesh,139,-0.003835,0.003033,0.000000,0.004889,10.307819,0.115206,0.000000,10.308463,0.043719,0.044730,0.000000,-0.043630,0.000000,0.000000,0.076261,10.268472,0.163840,0.000000,10.269778,0.044225,0.000001,9.818667,4442736.500000,-0.230815,1.000000,10.308702,0.016266,0.167883
internalMesh,140,-0.002922,0.003033,0.000000,0.004211,10.319818,0.116443,0.000000,10.320475,0.057976,0.067213,0.000000,-0.061396,0.000000,0.000000,0.107927,10.274350,0.177182,0.000000,10.275878,0.062594,0.000001,9.628241,4384254.000000,-0.282954,1.000000,10.320825,0.019304,0.199518
internalMesh,141,-0.002045,0.003033,0.000000,0.003658,10.332720,0.118685,0.000000,10.333402,0.073086,0.102201,0.000000,-0.084329,0.000000,0.000000,0.151321,10.281827,0.194755,0.000000,10.283671,0.087644,0.000001,9.429289,4327616.500000,-0.348051,1.000000,10.333924,0.022783,0.235831
internalMesh,142,-0.001204,0.003033,0.000000,0.003263,10.345703,0.121090,0.000000,10.346412,0.087622,0.154156,0.000000,-0.111782,0.000000,0.000000,0.209611,10.290651,0.215513,0.000000,10.292908,0.120889,0.000001,9.216020,4273206.000000,-0.440542,1.000000,10.347178,0.026690,0.276671
internalMesh,143,-0.000396,0.003033,0.000000,0.003059,10.360673,0.124223,0.000000,10.361418,0.097798,0.230056,0.000000,-0.139826,0.000000,0.000000,0.286429,10.304667,0.240444,0.000000,10.307472,0.163927,0.000001,8.983920,4221775.500000,-0.576664,1.000000,10.362531,0.031004,0.321912
internalMesh,144,-0.019809,0.003570,0.000000,0.020128,9.992862,0.035961,0.000000,9.992927,0.018948,0.000117,0.000000,0.000762,0.000000,0.000000,0.018963,10.000624,0.035161,0.000000,10.000686,0.009532,0.000001,13.807622,5407613.000000,2.119777,1.000000,9.992926,0.007017,0.070079
internalMesh,145,-0.018257,0.003570,0.000000,0.018603,10.028950,0.088143,0.000000,10.029337,0.000863,0.000296,0.000000,-0.000318,0.000000,0.000000,0.000966,10.028818,0.089240,0.000000,10.029215,0.000579,0.000001,13.310604,5319045.500000,1.838827,1.000000,10.029338,0.001783,0.017884
internalMesh,146,-0.016768,0.003570,0.000000,0.017144,10.072344,0.111287,0.000000,10.072959,0.001207,0.000619,0.000000,-0.000734,0.000000,0.000000,0.001542,10.070005,0.114662,0.000000,10.070658,0.000913,0.000001,12.768951,5229997.500000,1.420832,1.000000,10.072960,0.002251,0.022682
internalMesh,147,-0.015338,0.003570,0.000000,0.015748,10.110474,0.116012,0.000000,10.111139,0.000531,0.001052,0.000000,-0.000618,0.000000,0.000000,0.001331,10.108580,0.121672,0.000000,10.109312,0.000791,0.000001,12.289898,5144253.000000,1.031767,1.000000,10.111143,0.002173,0.021974
internalMesh,148,-0.013966,0.003570,0.000000,0.014415,10.139048,0.116147,0.000000,10.139713,0.000625,0.001651,0.000000,-0.000803,0.000000,0.000000,0.001940,10.136762,0.123936,0.000000,10.137519,0.001138,0.000001,11.915811,5062058.000000,0.753407,1.000000,10.139719,0.002633,0.026702
internalMesh,149,-0.012648,0.003570,0.000000,0.013142,10.160632,0.117433,0.000000,10.161311,0.001171,0.002516,0.000000,-0.001508,0.000000,0.000000,0.003159,10.156489,0.127443,0.000000,10.157289,0.001844,0.000001,11.618604,4983152.500000,0.563094,1.000000,10.161324,0.003355,0.034100
internalMesh,150,-0.011383,0.003570,0.000000,0.011929,10.179529,0.118970,0.000000,10.180224,0.002207,0.003756,0.000000,-0.002704,0.000000,0.000000,0.005127,10.172598,0.131501,0.000000,10.173448,0.002982,0.000001,11.350910,4907330.000000,0.407966,1.000000,10.180244,0.004263,0.043415
internalMesh,151,-0.010168,0.003570,0.000000,0.010777,10.197788,0.119151,0.000000,10.198484,0.003778,0.005511,0.000000,-0.004401,0.000000,0.000000,0.008001,10.187709,0.134566,0.000000,10.188598,0.004644,0.000001,11.090898,4834387.500000,0.261916,1.000000,10.198514,0.005318,0.054260
internalMesh,152,-0.009002,0.003570,0.000000,0.009684,10.215238,0.118022,0.000000,10.215919,0.006015,0.007984,0.000000,-0.006757,0.000000,0.000000,0.012066,10.201824,0.136767,0.000000,10.202741,0.006999,0.000001,10.840890,4764122.000000,0.126512,1.000000,10.215960,0.006527,0.066707
internalMesh,153,-0.007883,0.003570,0.000000,0.008653,10.231284,0.116487,0.000000,10.231947,0.009152,0.011516,0.000000,-0.010059,0.000000,0.000000,0.017820,10.214334,0.139258,0.000000,10.215282,0.010334,0.000001,10.607986,4696353.000000,0.009837,1.000000,10.232008,0.007925,0.081134
internalMesh,154,-0.006808,0.003570,0.000000,0.007687,10.245721,0.115195,0.000000,10.246368,0.013505,0.016605,0.000000,-0.014721,0.000000,0.000000,0.025977,10.224940,0.142837,0.000000,10.225938,0.015055,0.000001,10.393111,4630901.500000,-0.086440,1.000000,10.246456,0.009555,0.097971
internalMesh,155,-0.005776,0.003570,0.000000,0.006790,10.259103,0.114435,0.000000,10.259741,0.019298,0.024059,0.000000,-0.021218,0.000000,0.000000,0.037436,10.234118,0.148283,0.000000,10.235191,0.021678,0.000001,10.191695,4567608.500000,-0.166613,1.000000,10.259870,0.011449,0.117561
internalMesh,156,-0.004786,0.003570,0.000000,0.005970,10.271662,0.114189,0.000000,10.272297,0.026753,0.034988,0.000000,-0.030140,0.000000,0.000000,0.053369,10.242024,0.155885,0.000000,10.243211,0.030870,0.000001,9.997708,4506357.500000,-0.237233,1.000000,10.272481,0.013639,0.140242
internalMesh,157,-0.003835,0.003570,0.000000,0.005239,10.284163,0.114579,0.000000,10.284801,0.035674,0.051259,0.000000,-0.042042,0.000000,0.000000,0.075283,10.249804,0.166173,0.000000,10.251150,0.043466,0.000001,9.805843,4447082.000000,-0.305662,1.000000,10.285072,0.016153,0.166325
internalMesh,158,-0.002922,0.003570,0.000000,0.004613,10.296453,0.115414,0.000000,10.297099,0.045820,0.075157,0.000000,-0.057419,0.000000,0.000000,0.105095,10.257466,0.179072,0.000000,10.259029,0.060488,0.000001,9.611339,4389798.000000,-0.380243,1.000000,10.297491,0.019016,0.196074
