Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,fOmega_average,kU_average,k_average,nut_average,omegaU_average,omega_average,p_average
internalMesh,5132,0.071158226579,-0.000854726124,0.000000000000,0.071163359720,6.683091640472,-0.826455712318,-0.000000000000,6.733999252319,2.137279748917,2.457801580429,5.253004074097,0.000859311374,2616.451416015625,1224.198974609375,-5.749850749969
internalMesh,5133,0.072239849716,-0.000859189124,0.000000000000,0.072244958945,6.701252937317,-0.840424716473,-0.000000000000,6.753747463226,2.145750999451,2.442553520203,5.241119384766,0.000859422318,2596.077392578125,1209.867187500000,-5.551597118378
internalMesh,5134,0.073329884559,-0.000863686815,0.000000000000,0.073334970678,6.718164443970,-0.853318572044,0.000000000000,6.772140502930,2.154040575027,2.426910161972,5.227651596069,0.000859305321,2575.774414062500,1195.790161132812,-5.346007347107
internalMesh,5135,0.074428394437,-0.000868219475,0.000000000000,0.074433458226,6.733845710754,-0.865145623684,0.000000000000,6.789194107056,2.162139892578,2.410835266113,5.212556838989,0.000858973013,2555.489501953125,1181.927246093750,-5.133379936218
internalMesh,5136,0.075535442680,-0.000872787379,0.000000000000,0.075540484898,6.748368740082,-0.875973522663,0.000000000000,6.804984092712,2.170070409775,2.394323825836,5.195855617523,0.000858439947,2535.199951171875,1168.255981445312,-4.914113521576
internalMesh,5137,0.076651096344,-0.000877390805,0.000000000000,0.076656117730,6.761835098267,-0.885908484459,0.000000000000,6.819622039795,2.177849531174,2.377405405045,5.177642345428,0.000857727544,2514.928955078125,1154.772949218750,-4.688729763031
internalMesh,5138,0.077775422484,-0.000882030014,0.000000000000,0.077780423755,6.774368762970,-0.895082175732,0.000000000000,6.833245277405,2.185500383377,2.360127687454,5.158066749573,0.000856857456,2494.747802734375,1141.498901367188,-4.457858085632
internalMesh,5139,0.078908491880,-0.000886705297,0.000000000000,0.078913473736,6.786134719849,-0.903650820255,0.000000000000,6.846035957336,2.193009376526,2.342547416687,5.137221813202,0.000855848426,2474.750976562500,1128.474365234375,-4.222292423248
internalMesh,5140,0.080050371587,-0.000891416945,0.000000000000,0.080055334709,6.797347068787,-0.911779463291,0.000000000000,6.858226299286,2.200340032578,2.324700593948,5.115136146545,0.000854703365,2455.020019531250,1115.744506835938,-3.982967615128
internalMesh,5141,0.081201128662,-0.000896165191,0.000000000000,0.081206073714,6.808272838593,-0.919598817825,-0.000000000000,6.870097637177,2.207500219345,2.306600809097,5.091816902161,0.000853405101,2435.602294921875,1103.331909179688,-3.740950107574
internalMesh,5142,0.082360833883,-0.000900950356,0.000000000000,0.082365761512,6.819131374359,-0.927134692669,0.000000000000,6.881869792938,2.214459419250,2.288247823715,5.067243099213,0.000851917488,2416.522216796875,1091.244140625000,-3.497453451157
internalMesh,5143,0.083529554307,-0.000905772758,0.000000000000,0.083534465145,6.830060482025,-0.934311211109,-0.000000000000,6.893668174744,2.221229791641,2.269585371017,5.041279792786,0.000850188837,2397.702636718750,1079.446166992188,-3.253716707230
internalMesh,5144,0.084707360715,-0.000910632647,0.000000000000,0.084712255377,6.841108322144,-0.940963566303,0.000000000000,6.905517578125,2.227810144424,2.250554084778,5.013794898987,0.000848181138,2379.074707031250,1067.900756835938,-3.010958433151
internalMesh,5145,0.085894327611,-0.000915530298,0.000000000000,0.085899206698,6.852228641510,-0.946888148785,0.000000000000,6.917343139648,2.234180212021,2.231087446213,4.984647750854,0.000845877687,2360.573486328125,1056.572998046875,-2.770133972168
internalMesh,5146,0.087090518326,-0.000920466031,0.000000000000,0.087095382426,6.863360404968,-0.951921761036,0.000000000000,6.929059982300,2.240340471268,2.211129665375,4.953675270081,0.000843296119,2342.153564453125,1045.446777343750,-2.531952857971
internalMesh,5147,0.088296007365,-0.000925440138,0.000000000000,0.088300857052,6.874501705170,-0.955980241299,0.000000000000,6.940653800964,2.246289253235,2.190634250641,4.920798778534,0.000840474444,2323.784912109375,1034.500122070312,-2.296895265579
internalMesh,5148,0.089510872960,-0.000930452909,0.000000000000,0.089515708793,6.885741233826,-0.959071278572,0.000000000000,6.952211856842,2.252029657364,2.169569253922,4.885931491852,0.000837456842,2305.442626953125,1023.717834472656,-2.065122842789
internalMesh,5149,0.090735185891,-0.000935504664,0.000000000000,0.090740008418,6.897242546082,-0.961265623569,0.000000000000,6.963905811310,2.257510185242,2.147922754288,4.848958015442,0.000834293722,2287.096191406250,1013.105834960938,-1.836602687836
internalMesh,5150,0.091969016939,-0.000940595710,0.000000000000,0.091973826696,6.909207344055,-0.962654531002,0.000000000000,6.975947856903,2.262680053711,2.125694751740,4.809774398804,0.000831024954,2268.712646484375,1002.664245605469,-1.611113071442
internalMesh,5151,0.093212436885,-0.000945726337,0.000000000000,0.093217234395,6.921798229218,-0.963315069675,-0.000000000000,6.988509654999,2.267500877380,2.102903842926,4.768332481384,0.000827679120,2250.248779296875,992.392517089844,-1.388332843781
internalMesh,5152,0.094465523958,-0.000950896836,0.000000000000,0.094470309735,6.935087680817,-0.963290393353,-0.000000000000,7.001668930054,2.271919488907,2.079582691193,4.724636554718,0.000824279326,2231.664550781250,982.283386230469,-1.167842864990
internalMesh,5153,0.095728356391,-0.000956107528,0.000000000000,0.095733130937,6.949035644531,-0.962584376335,0.000000000000,7.015387535095,2.275920391083,2.055761098862,4.678747177124,0.000820839545,2212.918212890625,972.317932128906,-0.949176132679
internalMesh,5154,0.097001004964,-0.000961358746,0.000000000000,0.097005768770,6.963512897491,-0.961179733276,0.000000000000,7.029536247253,2.279510259628,2.031479358673,4.630770683289,0.000817369495,2193.957275390625,962.469848632812,-0.731849431992
internalMesh,5155,0.098283547908,-0.000966650798,0.000000000000,0.098288301456,6.978329658508,-0.959059417248,-0.000000000000,7.043924808502,2.282691001892,2.006772279739,4.580835819244,0.000813870865,2174.729492187500,952.705322265625,-0.515411615372
internalMesh,5156,0.099576063454,-0.000971983958,0.000000000000,0.099580807216,6.993257522583,-0.956236183643,0.000000000000,7.058331012726,2.285499811172,1.981676816940,4.529119968414,0.000810337544,2155.186767578125,942.983520507812,-0.299446791410
internalMesh,5157,0.100878626108,-0.000977358606,0.000000000000,0.100883360547,7.008091449738,-0.952684819698,-0.000000000000,7.072549343109,2.287960290909,1.956234097481,4.475783348083,0.000806763885,2135.290039062500,933.272888183594,-0.083569087088
internalMesh,5158,0.102191317827,-0.000982775047,0.000000000000,0.102196043397,7.022614955902,-0.948380231857,0.000000000000,7.086363315582,2.290089607239,1.930492997169,4.421001911163,0.000803150353,2115.022705078125,923.553771972656,0.132405206561
internalMesh,5159,0.103514216840,-0.000988233602,0.000000000000,0.103518933987,7.036629199982,-0.943454742432,-0.000000000000,7.099595546722,2.291880607605,1.904492139816,4.364859580994,0.000799503818,2094.395996093750,913.834777832031,0.348758995533
internalMesh,5160,0.104847397655,-0.000993734604,0.000000000000,0.104852106815,7.050074577332,-0.938128650188,0.000000000000,7.112217426300,2.293339729309,1.878238677979,4.307441711426,0.000795832253,2073.411132812500,904.100708007812,0.565447032452
internalMesh,5161,0.106190945953,-0.000999278360,0.000000000000,0.106195647555,7.062995433807,-0.932652235031,0.000000000000,7.124306678772,2.294490337372,1.851727247238,4.248771667480,0.000792149629,2052.052978515625,894.338256835938,0.782268285751
internalMesh,5162,0.107544939965,-0.001004865204,0.000000000000,0.107549634431,7.075563430786,-0.927243292332,-0.000000000000,7.136061668396,2.295340776443,1.824939370155,4.188854217529,0.000788472476,2030.292114257812,884.528625488281,0.998836815357
internalMesh,5163,0.108909457922,-0.001010495471,0.000000000000,0.108914145665,7.087989330292,-0.922013878822,0.000000000000,7.147706031799,2.295890569687,1.797872185707,4.127717494965,0.000784815580,2008.099975585938,874.650390625000,1.214626431465
internalMesh,5164,0.110284585506,-0.001016169539,0.000000000000,0.110289266933,7.100454330444,-0.916932821274,0.000000000000,7.159414768219,2.296160697937,1.770557880402,4.065487861633,0.000781198614,1985.469604492188,864.691284179688,1.429094791412
internalMesh,5165,0.111670404673,-0.001021887729,0.000000000000,0.111675080185,7.113038539886,-0.911843240261,0.000000000000,7.171246528625,2.296169757843,1.743076324463,4.002409458160,0.000777651148,1962.439331054688,854.656311035156,1.641790986061
internalMesh,5166,0.113067001104,-0.001027650345,0.000000000000,0.113071671094,7.125718116760,-0.906513929367,0.000000000000,7.183148860931,2.295950889587,1.715553879738,3.938835859299,0.000774221495,1939.093750000000,844.570190429688,1.852433562279
internalMesh,5167,0.114474453032,-0.001033457782,0.000000000000,0.114479117886,7.138386726379,-0.900705933571,0.000000000000,7.194986820221,2.295540094376,1.688146233559,3.875205516815,0.000770973624,1915.558837890625,834.470581054688,2.060909509659
internalMesh,5168,0.115892846137,-0.001039310388,0.000000000000,0.115897506237,7.150898933411,-0.894217371941,0.000000000000,7.206593036652,2.294949531555,1.661010861397,3.811942338943,0.000767985242,1891.979003906250,824.409362792969,2.267293453217
internalMesh,5169,0.117322269827,-0.001045208483,0.000000000000,0.117326925546,7.163136005402,-0.886946976185,0.000000000000,7.217838287354,2.294239521027,1.634282827377,3.749428749084,0.000765337492,1868.483032226562,814.425598144531,2.471738576889
internalMesh,5170,0.118762806058,-0.001051152445,0.000000000000,0.118767457766,7.175015926361,-0.878895580769,-0.000000000000,7.228645324707,2.293410539627,1.608054518700,3.687929391861,0.000763105636,1845.161865234375,804.549194335938,2.674473047256
internalMesh,5171,0.120214544237,-0.001057142596,0.000000000000,0.120219192297,7.186535358429,-0.870087802410,0.000000000000,7.239015579224,2.292469501495,1.582357168198,3.627512693405,0.000761347648,1822.042114257812,794.793151855469,2.875622272491
internalMesh,5172,0.121677570045,-0.001063179327,0.000000000000,0.121682214815,7.197700500488,-0.860640287399,0.000000000000,7.248971939087,2.291439533234,1.557223677635,3.568290233612,0.000760109106,1799.159912109375,785.165161132812,3.075297117233
internalMesh,5173,0.123151965439,-0.001069263002,0.000000000000,0.123156607273,7.208562374115,-0.850717544556,0.000000000000,7.258587360382,2.290339946747,1.532635211945,3.510256528854,0.000759393792,1776.524902343750,775.660156250000,3.273391962051
internalMesh,5174,0.124637823552,-0.001075393971,0.000000000000,0.124642462796,7.219149112701,-0.840451896191,-0.000000000000,7.267907142639,2.289180278778,1.508566021919,3.453377008438,0.000759187853,1754.139038085938,766.275085449219,3.469755649567
internalMesh,5175,0.126135237515,-0.001081572613,0.000000000000,0.126139874513,7.229438781738,-0.829911887646,0.000000000000,7.276918411255,2.287979364395,1.484982132912,3.397612571716,0.000759462942,1731.996459960938,756.997131347656,3.664238214493
internalMesh,5176,0.127644293010,-0.001087799275,0.000000000000,0.127648928101,7.239310264587,-0.819103479385,0.000000000000,7.285502433777,2.286770343781,1.461836934090,3.342888832092,0.000760175171,1710.088745117188,747.817138671875,3.856665849686
internalMesh,5177,0.129165075719,-0.001094074367,0.000000000000,0.129169709237,7.248585700989,-0.808021962643,0.000000000000,7.293482780457,2.285560369492,1.439070463181,3.289087057114,0.000761259580,1688.390991210938,738.719909667969,4.046866893768
internalMesh,5178,0.130697689950,-0.001100398236,0.000000000000,0.130702322224,7.257067680359,-0.796675860882,0.000000000000,7.300665855408,2.284359455109,1.416601538658,3.236033201218,0.000762624724,1666.870727539062,729.687377929688,4.234724998474
internalMesh,5179,0.132242217660,-0.001106771277,0.000000000000,0.132246849015,7.264619350433,-0.785107195377,0.000000000000,7.306920528412,2.283169746399,1.394326925278,3.183484792709,0.000764152384,1645.489624023438,720.703796386719,4.420214176178
internalMesh,5180,0.133798748255,-0.001113193852,0.000000000000,0.133803379012,7.271193504333,-0.773392558098,0.000000000000,7.312208175659,2.281979560852,1.372134566307,3.131189107895,0.000765709032,1624.203735351562,711.750793457031,4.603375434875
internalMesh,5181,0.135367386043,-0.001119666369,0.000000000000,0.135372016521,7.276859760284,-0.761614978313,-0.000000000000,7.316607475281,2.280800104141,1.349910020828,3.078879117966,0.000767184014,1602.968261718750,702.808654785156,4.784344673157
internalMesh,5182,0.136948220432,-0.001126189236,0.000000000000,0.136952850944,7.281784057617,-0.749798417091,0.000000000000,7.320285320282,2.279620170593,1.327548623085,3.026303291321,0.000768507132,1581.721069335938,693.853942871094,4.963220596313
internalMesh,5183,0.138541340828,-0.001132762758,0.000000000000,0.138545971684,7.286153793335,-0.737942159176,0.000000000000,7.323427677155,2.278430461884,1.305064797401,2.973501920700,0.000769626466,1560.469482421875,684.887145996094,5.140257358551
internalMesh,5184,0.140146844089,-0.001139387401,0.000000000000,0.140151475596,7.290187358856,-0.726016819477,-0.000000000000,7.326249599457,2.277249336243,1.282518148422,2.920614480972,0.000770535436,1539.237548828125,675.919006347656,5.315626621246
internalMesh,5185,0.141764834523,-0.001146063572,0.000000000000,0.141769466985,7.294066905975,-0.713976144791,0.000000000000,7.328927040100,2.276069879532,1.260026335716,2.867904424667,0.000771233230,1518.066894531250,666.969299316406,5.489483833313
internalMesh,5186,0.143395408988,-0.001152791650,0.000000000000,0.143400042704,7.297898292542,-0.701801300049,-0.000000000000,7.331564903259,2.274890422821,1.237722754478,2.815676450729,0.000771730323,1497.015380859375,658.062255859375,5.662015914917
internalMesh,5187,0.145038656890,-0.001159572043,0.000000000000,0.145043292158,7.301671981812,-0.689539074898,0.000000000000,7.334158420563,2.273709297180,1.215718030930,2.764186143875,0.000772042200,1476.137939453125,649.221130371094,5.833379745483
internalMesh,5188,0.146694682539,-0.001166405127,0.000000000000,0.146699319651,7.305278301239,-0.677300512791,-0.000000000000,7.336608886719,2.272521018982,1.194068312645,2.713548898697,0.000772133761,1455.467895507812,640.463256835938,6.003672122955
internalMesh,5189,0.148363582790,-0.001173291341,0.000000000000,0.148368222038,7.308517932892,-0.665239572525,0.000000000000,7.338731288910,2.271330833435,1.172756910324,2.663721799850,0.000771942781,1435.014282226562,631.793823242188,6.172954082489
internalMesh,5190,0.150045454502,-0.001180231106,0.000000000000,0.150050096175,7.311184883118,-0.653504967690,0.000000000000,7.340333461761,2.270140647888,1.151701569557,2.614528417587,0.000771415944,1414.744506835938,623.195739746094,6.341286182404
internalMesh,5191,0.151740409434,-0.001187224814,0.000000000000,0.151745053817,7.313124179840,-0.642175674438,0.000000000000,7.341265201569,2.268970251083,1.130746126175,2.565631628036,0.000770470244,1394.576538085938,614.628906250000,6.508694171906
internalMesh,5192,0.153448536992,-0.001194272918,0.000000000000,0.153453184368,7.314252376556,-0.631271004677,0.000000000000,7.341443538666,2.267819404602,1.109811186790,2.516855478287,0.000769074250,1374.464599609375,606.072570800781,6.675253391266
internalMesh,5193,0.155169941485,-0.001201375810,0.000000000000,0.155174592135,7.314575195312,-0.620752274990,0.000000000000,7.340867996216,2.266709327698,1.088821887970,2.468048810959,0.000767243037,1354.343383789062,597.492065429688,6.841052055359
internalMesh,5194,0.156904734671,-0.001208533911,0.000000000000,0.156909388873,7.314177036285,-0.610512316227,-0.000000000000,7.339612483978,2.265670537949,1.067766070366,2.419208049774,0.000765034289,1334.167846679688,588.862487792969,7.006157398224
internalMesh,5195,0.158653013408,-0.001215747674,0.000000000000,0.158657671437,7.313166141510,-0.600395441055,0.000000000000,7.337770462036,2.264709711075,1.046666860580,2.370397090912,0.000762505864,1313.927001953125,580.173767089844,7.170690059662
internalMesh,5196,0.160414882004,-0.001223017520,0.000000000000,0.160419544134,7.311669349670,-0.590231359005,0.000000000000,7.335453987122,2.263850212097,1.025558114052,2.321711540222,0.000759709859,1293.618774414062,571.424682617188,7.334749221802
internalMesh,5197,0.162190452218,-0.001230343885,0.000000000000,0.162195118721,7.309825420380,-0.579857707024,0.000000000000,7.332787990570,2.263099908829,1.004487633705,2.273251295090,0.000756699999,1273.272583007812,562.623779296875,7.498406410217
internalMesh,5198,0.163979828358,-0.001237727192,0.000000000000,0.163984499502,7.307763099670,-0.569142282009,0.000000000000,7.329892635345,2.262459516525,0.983497500420,2.225123167038,0.000752096938,1252.921875000000,553.787719726562,7.661669731140
internalMesh,5199,0.165783114731,-0.001245167936,0.000000000000,0.165787790784,7.305625915527,-0.557981789112,-0.000000000000,7.326903343201,2.261929512024,0.962597072124,2.177332401276,0.000746497652,1232.599609375000,544.931579589844,7.824464321136
internalMesh,5200,0.167600415647,-0.001252666523,0.000000000000,0.167605096875,7.303521156311,-0.546316325665,0.000000000000,7.323925495148,2.261509418488,0.941848099232,2.130002498627,0.000741338590,1212.358642578125,536.083007812500,7.986653804779
internalMesh,5201,0.169431850314,-0.001260223376,0.000000000000,0.169436536980,7.301522254944,-0.534166872501,0.000000000000,7.321035385132,2.261189460754,0.921317219734,2.083275079727,0.000736603397,1192.251708984375,527.267456054688,8.148086547852
internalMesh,5202,0.171277530491,-0.001267839019,0.000000000000,0.171282222857,7.299648761749,-0.521614611149,0.000000000000,7.318261623383,2.260949134827,0.901062130928,2.037256717682,0.000732244167,1172.311767578125,518.503906250000,8.308511734009
internalMesh,5203,0.173137553036,-0.001275513889,0.000000000000,0.173142251363,7.297902584076,-0.508795499802,0.000000000000,7.315617084503,2.260769844055,0.881112098694,1.991993069649,0.000728194893,1152.551635742188,509.804809570312,8.467671394348
internalMesh,5204,0.175012037158,-0.001283248377,0.000000000000,0.175016741704,7.296275138855,-0.495866090059,-0.000000000000,7.313105583191,2.260630607605,0.861469686031,1.947465181351,0.000724374724,1132.964355468750,501.171661376953,8.625317573547
internalMesh,5205,0.176901094615,-0.001291043009,0.000000000000,0.176905805637,7.294801235199,-0.482978701591,0.000000000000,7.310772418976,2.260520696640,0.842104315758,1.903593897820,0.000720716489,1113.526855468750,492.597961425781,8.781175613403
internalMesh,5206,0.178804837167,-0.001298898278,0.000000000000,0.178809554921,7.293545246124,-0.470254063606,0.000000000000,7.308689594269,2.260420799255,0.822963714600,1.860246896744,0.000717163319,1094.208496093750,484.072265625000,8.935062408447
internalMesh,5207,0.180723384023,-0.001306814593,0.000000000000,0.180728108763,7.292627334595,-0.457765907049,-0.000000000000,7.306980609894,2.260340690613,0.803929507732,1.817151546478,0.000713623362,1074.962524414062,475.576446533203,9.086800575256
internalMesh,5208,0.182656846941,-0.001314792433,0.000000000000,0.182661578920,7.292183399200,-0.445537000895,0.000000000000,7.305781364441,2.260239601135,0.784947335720,1.774171710014,0.000710070075,1055.767822265625,467.103790283203,9.236250877380
internalMesh,5209,0.184605345130,-0.001322832322,0.000000000000,0.184610084600,7.292342662811,-0.433557868004,0.000000000000,7.305219650269,2.260130882263,0.765990495682,1.731240987778,0.000706557767,1036.625366210938,458.656372070312,9.383283615112
internalMesh,5210,0.186568990350,-0.001330934741,0.000000000000,0.186573737561,7.293203353882,-0.421784907579,0.000000000000,7.305389404297,2.259999275208,0.747044265270,1.688319563866,0.000703136611,1017.547424316406,450.241851806641,9.527688026428
internalMesh,5211,0.188547901809,-0.001339100156,0.000000000000,0.188552657011,7.294857978821,-0.410157024860,0.000000000000,7.306379318237,2.259840965271,0.728105008602,1.645401239395,0.000699850789,998.557250976562,441.870788574219,9.669161796570
internalMesh,5212,0.190542198718,-0.001347329046,0.000000000000,0.190546962158,7.297406673431,-0.398604214191,-0.000000000000,7.308284759521,2.259650468826,0.709180057049,1.602498769760,0.000696791161,979.682800292969,433.555664062500,9.807315826416
internalMesh,5213,0.192551992834,-0.001355621876,0.000000000000,0.192556764760,7.300966262817,-0.387046188116,0.000000000000,7.311218261719,2.259429931641,0.690258860588,1.559591650963,0.000693950104,960.941345214844,425.303161621094,9.941601753235
internalMesh,5214,0.194577418268,-0.001363979187,0.000000000000,0.194582198926,7.305676460266,-0.375401049852,-0.000000000000,7.315315246582,2.259179115295,0.671308398247,1.516609311104,0.000691258116,942.328552246094,417.110748291016,10.071331024170
internalMesh,5215,0.196618594229,-0.001372401515,0.000000000000,0.196623383865,7.311651229858,-0.363608270884,0.000000000000,7.320686817169,2.258910417557,0.652391850948,1.473694324493,0.000688656932,923.869262695312,408.989410400391,10.195628166199
internalMesh,5216,0.198675639927,-0.001380889298,0.000000000000,0.198680438785,7.319059848785,-0.351590216160,0.000000000000,7.327499866486,2.258599281311,0.633472025394,1.430762887001,0.000685959181,905.557495117188,400.936920166016,10.313677787781
internalMesh,5217,0.200748674572,-0.001389443074,0.000000000000,0.200753482895,7.327867507935,-0.339412003756,0.000000000000,7.335723876953,2.258259773254,0.614621877670,1.387973904610,0.000683072314,887.416381835938,392.965332031250,10.423879623413
internalMesh,5218,0.202837824821,-0.001398063367,0.000000000000,0.202842642853,7.338551521301,-0.326774239540,-0.000000000000,7.345823287964,2.257889509201,0.595835506916,1.345331072807,0.000679925317,869.421569824219,385.059173583984,10.526823043823
internalMesh,5219,0.204943224788,-0.001406750656,0.000000000000,0.204948052769,7.349843025208,-0.314612895250,-0.000000000000,7.356573581696,2.257350444794,0.577354550362,1.303289055824,0.000676423253,851.710632324219,377.306457519531,10.616348266602
internalMesh,5220,0.000264193630,-0.000180466181,0.000000000000,0.000319947365,1.527960896492,0.471019923687,0.000000000000,1.598913431168,1.000000000000,6.228024482727,6.228024482727,0.000171225256,24428.320312500000,24428.320312500000,-6.795429706573
internalMesh,5221,0.000794634921,-0.000181213625,0.000000000000,0.000815035604,2.325136423111,0.244496300817,-0.000000000000,2.337955951691,1.000000000000,5.748733997345,5.748733997345,0.000220378904,22951.513671875000,22951.513671875000,-5.412849426270
internalMesh,5222,0.001329200284,-0.000181966891,0.000000000000,0.001341598056,2.851320743561,0.045116167516,0.000000000000,2.851677656174,1.000000000000,5.443093776703,5.443093776703,0.000238644905,22060.699218750000,22060.699218750000,-5.248961925507
internalMesh,5223,0.001867921732,-0.000182726013,0.000000000000,0.001876837871,3.218733072281,-0.033885188401,-0.000000000000,3.218911409378,1.000000000000,5.124238491058,5.124238491058,0.000248863449,20583.603515625000,20583.603515625000,-5.330638408661
internalMesh,5224,0.002410831628,-0.000183491029,0.000000000000,0.002417804396,3.465641021729,-0.059218481183,0.000000000000,3.466146945953,1.000000000000,4.815413475037,4.815413475037,0.000253247388,19008.560546875000,19008.560546875000,-5.280713558197
internalMesh,5225,0.002957962453,-0.000184261997,0.000000000000,0.002963696064,3.651408433914,-0.067250698805,0.000000000000,3.652027606964,1.000000000000,4.548302650452,4.548302650452,0.000258955988,17558.677734375000,17558.677734375000,-5.214098453522
internalMesh,5226,0.003509347094,-0.000185038960,0.000000000000,0.003514222025,3.804800510406,-0.069867715240,-0.000000000000,3.805441856384,1.000000000000,4.328216075897,4.328216075897,0.000265648618,16288.338867187500,16288.338867187500,-5.176493644714
internalMesh,5227,0.004065018613,-0.000185821962,0.000000000000,0.004069263585,3.936025381088,-0.070732600987,-0.000000000000,3.936660766602,1.000000000000,4.151462078094,4.151462078094,0.000273158279,15193.876953125000,15193.876953125000,-5.148444652557
internalMesh,5228,0.004625010304,-0.000186611047,0.000000000000,0.004628773487,4.051266670227,-0.071424745023,-0.000000000000,4.051896095276,1.000000000000,4.011010646820,4.011010646820,0.000281360000,14252.087890625000,14252.087890625000,-5.121397972107
internalMesh,5229,0.005189355696,-0.000187406265,0.000000000000,0.005192738550,4.155275821686,-0.072244524956,0.000000000000,4.155903816223,1.000000000000,3.899934530258,3.899934530258,0.000290160620,13437.233398437500,13437.233398437500,-5.098577022552
internalMesh,5230,0.005758088781,-0.000188207676,0.000000000000,0.005761163818,4.251220703125,-0.072919733822,0.000000000000,4.251845836639,1.000000000000,3.812778711319,3.812778711319,0.000299523002,12726.472656250000,12726.472656250000,-5.083399295807
internalMesh,5231,0.006331243785,-0.000189015314,0.000000000000,0.006334064624,4.341262817383,-0.073212161660,0.000000000000,4.341880321503,1.015449643135,3.745409250259,3.803289651871,0.000309266528,12107.991210937500,11923.723632812500,-5.078870296478
internalMesh,5232,0.006908854702,-0.000189829232,0.000000000000,0.006911462106,4.427108287811,-0.073148503900,0.000000000000,4.427712440491,1.036180377007,3.692617177963,3.826221704483,0.000319265586,11563.871093750000,11160.093750000000,-5.087966918945
internalMesh,5233,0.007490956457,-0.000190649480,0.000000000000,0.007493382138,4.510200500488,-0.073047153652,-0.000000000000,4.510791778564,1.056329846382,3.651682615280,3.857366800308,0.000329442293,11083.029296875000,10492.049804687500,-5.112989902496
internalMesh,5234,0.008077583741,-0.000191476101,0.000000000000,0.008079852857,4.591429233551,-0.073489375412,-0.000000000000,4.592017173767,1.075950264931,3.618983268738,3.893835783005,0.000339671125,10653.735351562500,9901.709960937500,-5.154077529907
internalMesh,5235,0.008668771945,-0.000192309148,0.000000000000,0.008670904788,4.671013832092,-0.075156457722,0.000000000000,4.671618461609,1.095100283623,3.592713356018,3.934391021729,0.000349905196,10267.724609375000,9376.038085937500,-5.209377765656
internalMesh,5236,0.009264556691,-0.000193148669,0.000000000000,0.009266569866,4.748730659485,-0.078669935465,0.000000000000,4.749382495880,1.113839983940,3.571494340897,3.978087902069,0.000360091362,9918.892578125000,8905.099609375000,-5.275389194489
internalMesh,5237,0.009864973370,-0.000193994725,0.000000000000,0.009866880639,4.824343681335,-0.084714762866,0.000000000000,4.825087547302,1.132219791412,3.554037332535,4.023952484131,0.000370146270,9602.782226562500,8481.373046875000,-5.346983432770
internalMesh,5238,0.010470058303,-0.000194847358,0.000000000000,0.010471871197,4.898139476776,-0.094397976995,0.000000000000,4.899048805237,1.150279998779,3.538794994354,4.070591449738,0.000379953010,9315.670898437500,8098.639160156250,-5.416735172272
internalMesh,5239,0.011079847347,-0.000195706620,0.000000000000,0.011081575624,4.970777988434,-0.109075181186,0.000000000000,4.971974372864,1.168050289154,3.523844957352,4.116037845612,0.000389473047,9050.942382812500,7748.745117187500,-5.474744796753
internalMesh,5240,0.011694377288,-0.000196572561,0.000000000000,0.011696029281,5.041642189026,-0.128954455256,0.000000000000,5.043291091919,1.185590147972,3.507795572281,4.158802986145,0.000398723263,8801.775390625000,7423.967773437500,-5.509792804718
internalMesh,5241,0.012313685380,-0.000197445232,0.000000000000,0.012315268258,5.108335018158,-0.152079761028,0.000000000000,5.110598087311,1.202919483185,3.490603923798,4.198925971985,0.000407773710,8563.250976562500,7118.705078125000,-5.512632846832
internalMesh,5242,0.012937808409,-0.000198324691,0.000000000000,0.012939328388,5.167912960052,-0.175032585859,0.000000000000,5.170876026154,1.220090270042,3.473391771317,4.237836360931,0.000416729890,8332.998046875000,6829.843261718750,-5.479818820953
internalMesh,5243,0.013566783629,-0.000199210983,0.000000000000,0.013568246131,5.218698024750,-0.194609329104,-0.000000000000,5.222325325012,1.237100005150,3.457476377487,4.277255058289,0.000425677747,8111.021484375000,6556.464355468750,-5.415053367615
internalMesh,5244,0.014200648759,-0.000200104165,0.000000000000,0.014202058542,5.260954380035,-0.208985030651,0.000000000000,5.265103816986,1.253990054131,3.443616390228,4.318263053894,0.000434662245,7898.276855468750,6298.512207031250,-5.327123641968
internalMesh,5245,0.014839442447,-0.000201004295,0.000000000000,0.014840803713,5.296320438385,-0.217827767134,0.000000000000,5.300797939301,1.270769715309,3.431929349899,4.361190319061,0.000443692959,7695.641601562500,6055.893554687500,-5.226360797882
internalMesh,5246,0.015483202413,-0.000201911425,0.000000000000,0.015484518887,5.326902866364,-0.221771538258,0.000000000000,5.331517219543,1.287450075150,3.422181844711,4.405879497528,0.000452762994,7503.627441406250,5828.300292968750,-5.121747016907
internalMesh,5247,0.016131967306,-0.000202825606,0.000000000000,0.016133242309,5.354591369629,-0.221820428967,0.000000000000,5.359183788300,1.304029941559,3.414023876190,4.451990604401,0.000461861491,7322.396972656250,5615.203613281250,-5.019757747650
internalMesh,5248,0.016785776243,-0.000203746895,0.000000000000,0.016787012744,5.380780696869,-0.218956917524,0.000000000000,5.385233879089,1.320510506630,3.407111167908,4.499135017395,0.000470983068,7151.806152343750,5415.930664062500,-4.924508094788
