Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,ddt0(U)_average_0,ddt0(U)_average_1,ddt0(U)_average_2,ddt0(U)_average_Magnitude,ddt0(k)_average,ddt0(omega)_average,ddtCorrDdt0(U)_average_0,ddtCorrDdt0(U)_average_1,ddtCorrDdt0(U)_average_2,ddtCorrDdt0(U)_average_Magnitude,k_average,nut_average,omega_average,p_average,turbulenceProperties:L_average,turbulenceProperties:R_average_0,turbulenceProperties:R_average_1,turbulenceProperties:R_average_2,turbulenceProperties:R_average_3,turbulenceProperties:R_average_4,turbulenceProperties:R_average_5,turbulenceProperties:R_average_Magnitude,yPlus_average
internalMesh,1108,0.10850750,0.01409021,0.00000000,0.10941852,9.02219868,-0.40432781,0.00000000,9.03125381,11.82110310,-0.89905703,0.00000000,11.85524273,-0.30466557,-1209.17846680,11.82110310,-0.89905703,0.00000000,11.85524273,0.36815172,0.00183994,230.53799438,0.25359371,0.00582468,0.31588969,0.17563309,0.24478088,0.00488692,-0.00000000,-0.00000000,0.43654877,0.00000000
internalMesh,1109,0.11253810,0.01408524,0.00000000,0.11341613,8.93088055,-0.40930432,0.00000000,8.94025517,12.09966755,0.32613879,-0.00000000,12.10406208,-0.22027677,-141.71504211,12.09966755,0.32613879,-0.00000000,12.10406208,0.36705324,0.00177975,244.36636353,0.98626721,0.00562552,0.31297356,0.17701130,0.24412166,0.00561666,-0.00000000,0.00000000,0.43464053,0.00000000
internalMesh,1110,0.11661435,0.01408021,0.00000000,0.11746131,8.83912086,-0.41308773,0.00000000,8.84876823,12.76793766,0.58176666,0.00000000,12.78118515,0.01918872,-1319.38830566,12.76793766,0.58176666,0.00000000,12.78118515,0.36624977,0.00172454,258.10989380,1.70071661,0.00543906,0.30966964,0.17930008,0.24352998,0.00636499,-0.00000000,0.00000000,0.43288702,0.00000000
internalMesh,1111,0.12073677,0.01407513,0.00000000,0.12155442,8.74561501,-0.41260403,-0.00000000,8.75534248,13.07653332,0.32069823,0.00000000,13.08046532,-0.03300360,-676.35797119,13.07653332,0.32069823,0.00000000,13.08046532,0.36516252,0.00166265,276.28405762,2.39220262,0.00525017,0.30645278,0.18087928,0.24299344,0.00653412,0.00000000,-0.00000000,0.43095142,0.00000000
internalMesh,1112,0.12490588,0.01406999,0.00000000,0.12569584,8.65009785,-0.40990514,0.00000000,8.65980434,13.30645370,0.50045598,0.00000000,13.31586170,-0.56939149,1336.86645508,13.30645370,0.50045598,0.00000000,13.31586170,0.36479574,0.00161701,291.79714966,3.06668401,0.00509136,0.30461323,0.18237083,0.24260736,0.00858527,-0.00000000,0.00000000,0.43009344,0.00000000
internalMesh,1113,0.12912222,0.01406479,0.00000000,0.12988597,8.54972363,-0.40560260,-0.00000000,8.55933952,13.14092636,-0.87041003,0.00000000,13.16972160,0.20515130,1357.25390625,13.14092636,-0.87041003,0.00000000,13.16972160,0.36562708,0.00157764,309.52914429,3.71974826,0.00494060,0.30330762,0.18481945,0.24312682,0.01158315,0.00000000,-0.00000000,0.43057933,0.00000000
internalMesh,1114,0.13338631,0.01405953,0.00000000,0.13412523,8.44533253,-0.39485854,-0.00000000,8.45455837,10.80544376,-2.03888869,0.00000000,10.99612141,-0.20341049,3930.51147461,10.80544376,-2.03888869,0.00000000,10.99612141,0.36722425,0.00153443,329.94503784,4.33373070,0.00481775,0.30154142,0.18830270,0.24460445,0.01314211,0.00000000,-0.00000000,0.43172812,0.00000000
internalMesh,1115,0.13769870,0.01405422,0.00000000,0.13841406,8.34142876,-0.38064378,0.00000000,8.35010910,9.43332100,-1.92800069,-0.00000000,9.62832928,1.72883546,556.18652344,9.43332100,-1.92800069,-0.00000000,9.62832928,0.37426662,0.00149971,345.02523804,4.92609978,0.00470733,0.30495012,0.19425678,0.24932596,0.01758036,-0.00000000,0.00000000,0.43954837,0.00000000
internalMesh,1116,0.14205993,0.01404884,0.00000000,0.14275291,8.22970676,-0.36287037,0.00000000,8.23770332,14.47563267,-2.36561584,0.00000000,14.66765404,0.29541048,320.79611206,14.47563267,-2.36561584,0.00000000,14.66765404,0.38025349,0.00147598,370.57290649,5.52788830,0.00460581,0.30810693,0.19930601,0.25309408,0.02238924,-0.00000000,0.00000000,0.44633022,0.00000000
internalMesh,1117,0.14647056,0.01404340,0.00000000,0.14714225,8.10300159,-0.34080273,0.00000000,8.11016560,15.54962158,0.61376107,0.00000000,15.56172943,2.16241932,5409.86083984,15.54962158,0.61376107,0.00000000,15.56172943,0.38704517,0.00144593,383.72811890,6.11096096,0.00450479,0.31176415,0.20454997,0.25777653,0.02737997,-0.00000000,-0.00000000,0.45413211,0.00000000
internalMesh,1118,0.15093115,0.01403790,0.00000000,0.15158257,7.98143816,-0.32447335,0.00000000,7.98803091,10.10308266,3.57939053,0.00000000,10.71841049,-1.68960321,3640.13647461,10.10308266,3.57939053,0.00000000,10.71841049,0.38884738,0.00142029,381.78231812,6.64491510,0.00442563,0.31026995,0.20833077,0.25909436,0.03149180,-0.00000000,-0.00000000,0.45584074,0.00000000
internalMesh,1119,0.15544226,0.01403234,0.00000000,0.15607435,7.87277842,-0.31577301,0.00000000,7.87910843,9.57690811,2.64662004,0.00000000,9.93588257,-6.46164799,-2757.76806641,9.57690811,2.64662004,0.00000000,9.93588257,0.39898935,0.00139851,387.41375732,7.12867212,0.00433538,0.31419152,0.21798615,0.26580140,0.03707771,-0.00000000,-0.00000000,0.46718243,0.00000000
internalMesh,1120,0.16000447,0.01402671,0.00000000,0.16061812,7.76119232,-0.30251735,0.00000000,7.76708603,13.92234993,-2.89900184,-0.00000000,14.22097206,-4.89545441,-2229.90478516,13.92234993,-2.89900184,-0.00000000,14.22097206,0.41577631,0.00138045,401.04602051,7.57526827,0.00425426,0.32400057,0.23038004,0.27717200,0.04333310,-0.00000000,0.00000000,0.48657313,0.00000000
internalMesh,1121,0.16461836,0.01402102,0.00000000,0.16521438,7.64375639,-0.28129670,0.00000000,7.64893055,11.61492825,-5.35088778,0.00000000,12.78821945,0.12084474,1201.86535645,11.61492825,-5.35088778,0.00000000,12.78821945,0.42349389,0.00134994,405.44891357,8.00496578,0.00416469,0.32685342,0.23739724,0.28273782,0.04806557,-0.00000000,0.00000000,0.49542060,0.00000000
internalMesh,1122,0.16928450,0.01401527,0.00000000,0.16986368,7.54198742,-0.26483488,0.00000000,7.54663563,2.47876072,-3.53966641,0.00000000,4.32128382,3.02945089,449.41760254,2.47876072,-3.53966641,0.00000000,4.32128382,0.42283803,0.00132518,405.29995728,8.45826530,0.00409702,0.32097703,0.24263307,0.28206536,0.05040408,-0.00000000,-0.00000000,0.49396205,0.00000000
internalMesh,1123,0.17400349,0.01400945,0.00000000,0.17456655,7.45705175,-0.25431961,0.00000000,7.46138716,2.23814869,-2.59262228,0.00000000,3.42505479,3.95584393,-3106.22436523,2.23814869,-2.59262228,0.00000000,3.42505479,0.41716200,0.00129530,412.00253296,8.95474815,0.00401028,0.31386331,0.24249016,0.27796996,0.05090178,-0.00000000,-0.00000000,0.48700097,0.00000000
internalMesh,1124,0.17877593,0.01400357,0.00000000,0.17932354,7.36627626,-0.24456923,0.00000000,7.37033510,11.03381062,-2.23636341,-0.00000000,11.25816631,-2.87065744,918.42803955,11.03381062,-2.23636341,-0.00000000,11.25816631,0.42409104,0.00127534,419.87979126,9.45755196,0.00394991,0.32122675,0.24438043,0.28257450,0.05419215,-0.00000000,0.00000000,0.49567485,0.00000000
internalMesh,1125,0.18360243,0.01399762,0.00000000,0.18413524,7.26079321,-0.23688503,0.00000000,7.26465654,13.75582600,2.66495371,0.00000000,14.01159286,-0.58359438,3589.30297852,13.75582600,2.66495371,0.00000000,14.01159286,0.43238929,0.00125171,418.22427368,9.92393494,0.00388153,0.32748944,0.24869147,0.28859714,0.06024196,-0.00000000,-0.00000000,0.50597847,0.00000000
internalMesh,1126,0.18848360,0.01399160,0.00000000,0.18900220,7.16560221,-0.25241435,0.00000000,7.17004681,7.45716429,7.81799364,-0.00000000,10.80418110,0.95162427,4797.29052734,7.45716429,7.81799364,-0.00000000,10.80418110,0.43345970,0.00123991,411.92947388,10.35427570,0.00384769,0.32401499,0.25418720,0.28871769,0.06524365,-0.00000000,0.00000000,0.50716019,0.00000000
internalMesh,1127,0.19342005,0.01398551,0.00000000,0.19392501,7.08421516,-0.27621764,0.00000000,7.08959818,3.99697423,3.87321782,0.00000000,5.56575394,-1.75023592,-2390.16259766,3.99697423,3.87321782,0.00000000,5.56575394,0.43513095,0.00121817,413.67242432,10.73301983,0.00377870,0.31920555,0.26031503,0.29074112,0.07289577,0.00000000,-0.00000000,0.50941169,0.00000000
internalMesh,1128,0.19841241,0.01397936,0.00000000,0.19890427,7.01794910,-0.31093043,0.00000000,7.02483368,7.00449371,-6.33317661,-0.00000000,9.44309616,-4.38094807,-1762.75781250,7.00449371,-6.33317661,-0.00000000,9.44309616,0.44810387,0.00121394,422.87387085,11.08698750,0.00374935,0.32336104,0.27406895,0.29877764,0.08170466,-0.00000000,0.00000000,0.52499515,0.00000000
internalMesh,1129,0.20346133,0.01397313,0.00000000,0.20394058,6.94076014,-0.32690275,0.00000000,6.94845438,11.11803627,-9.80150986,0.00000000,14.82161713,2.36012149,2329.08422852,11.11803627,-9.80150986,0.00000000,14.82161713,0.45374623,0.00117594,432.79519653,11.39113903,0.00362876,0.32193252,0.28121316,0.30434695,0.09416734,-0.00000000,0.00000000,0.53311908,0.00000000
internalMesh,1130,0.00273686,0.01651000,0.00000000,0.01673531,10.05592155,0.01668034,0.00000000,10.05593586,0.20782989,0.78399247,0.00000000,0.81107181,-0.03084342,64.73058319,0.20782989,0.78399247,0.00000000,0.81107181,0.37209225,0.00576190,59.70456696,-7.52238607,0.01865698,0.20683384,0.28843364,0.24891727,-0.01590559,-0.00000000,-0.00000000,0.43380526,0.00000000
internalMesh,1131,0.00805699,0.01651000,0.00000000,0.01837104,10.08398628,0.02934430,0.00000000,10.08402920,0.82811266,-1.80266142,0.00000000,1.98377383,0.02744461,-20.63486862,0.82811266,-1.80266142,0.00000000,1.98377383,0.37158677,0.00506455,65.39706421,-7.83221531,0.01703226,0.20243157,0.29276770,0.24797423,-0.01708422,-0.00000000,-0.00000000,0.43413657,0.00000000
internalMesh,1132,0.01307851,0.01651000,0.00000000,0.02106247,10.12048721,0.04494296,0.00000000,10.12058735,-1.36237466,-4.06605053,0.00000000,4.28821993,-0.03025928,126.14879608,-1.36237466,-4.06605053,0.00000000,4.28821993,0.37122527,0.00461604,70.85234070,-8.22510624,0.01572257,0.19312118,0.30294338,0.24638575,-0.01128865,-0.00000000,-0.00000000,0.43577960,0.00000000
internalMesh,1133,0.01781820,0.01651000,0.00000000,0.02429132,10.16668987,0.05327912,0.00000000,10.16682911,-5.14230204,-0.22738108,0.00000000,5.14732695,-0.14599995,201.84465027,-5.14230204,-0.22738108,0.00000000,5.14732695,0.37112835,0.00415351,75.85877991,-8.70186520,0.01469386,0.18596329,0.30902064,0.24727270,0.00224729,-0.00000000,-0.00000000,0.43729272,0.00000000
internalMesh,1134,0.02229187,0.01651000,0.00000000,0.02774000,10.21552658,0.04587488,0.00000000,10.21562958,-4.43008900,6.34109831,0.00000000,7.73532248,-0.46113950,-29.39800453,-4.43008900,6.34109831,0.00000000,7.73532248,0.37123549,0.00383676,80.76748657,-9.19700146,0.01381364,0.18812057,0.30621925,0.24813080,0.01450189,-0.00000000,-0.00000000,0.43696541,0.00000000
internalMesh,1135,0.02651445,0.01651000,0.00000000,0.03123454,10.25422478,0.02579472,0.00000000,10.25425720,1.22436726,9.10203266,0.00000000,9.18401146,-0.28159946,-440.11389160,1.22436726,9.10203266,0.00000000,9.18401146,0.37157387,0.00360958,85.92816925,-9.61214733,0.01300178,0.19613327,0.29867035,0.24834432,0.02336513,-0.00000000,-0.00000000,0.43576720,0.00000000
internalMesh,1136,0.03050004,0.01651000,0.00000000,0.03468187,10.27670002,0.00131094,0.00000000,10.27670002,6.55299520,7.98244190,0.00000000,10.32768726,-0.46666655,-653.07116699,6.55299520,7.98244190,0.00000000,10.32768726,0.37173995,0.00343248,91.25821686,-9.88683605,0.01227632,0.20621796,0.28917164,0.24809054,0.02849552,-0.00000000,-0.00000000,0.43417391,0.00000000
internalMesh,1137,0.03426193,0.01651000,0.00000000,0.03803236,10.28559685,-0.02306352,0.00000000,10.28562260,9.38785362,5.77143526,0.00000000,11.02003860,-1.00498283,-3338.81738281,9.38785362,5.77143526,0.00000000,11.02003860,0.37209114,0.00329209,97.10813904,-10.03448582,0.01160483,0.21670483,0.27935299,0.24812481,0.03143620,-0.00000000,-0.00000000,0.43307418,0.00000000
internalMesh,1138,0.03781269,0.01651000,0.00000000,0.04125990,10.28504086,-0.04625504,0.00000000,10.28514481,11.08150005,3.63373590,0.00000000,11.66206169,-0.95512378,-3227.52465820,11.08150005,3.63373590,0.00000000,11.66206169,0.37258464,0.00316054,104.39916992,-10.08764267,0.01099218,0.22730224,0.26936868,0.24849838,0.03302349,-0.00000000,-0.00000000,0.43251333,0.00000000
internalMesh,1139,0.04116415,0.01651000,0.00000000,0.04435164,10.27647877,-0.06791885,0.00000000,10.27670288,12.49701118,1.56474197,0.00000000,12.59459019,-0.61372191,-1622.96594238,12.49701118,1.56474197,0.00000000,12.59459019,0.37287891,0.00304487,111.50074768,-10.06316757,0.01046604,0.23717847,0.25983444,0.24874474,0.03384052,-0.00000000,-0.00000000,0.43218827,0.00000000
internalMesh,1140,0.04432751,0.01651000,0.00000000,0.04730231,10.26076889,-0.08764110,0.00000000,10.26114273,13.16709232,-0.23348454,0.00000000,13.16916275,-0.45185056,2.18591738,13.16709232,-0.23348454,0.00000000,13.16916275,0.37293473,0.00294035,117.97786713,-9.96856785,0.00998925,0.24630716,0.25085267,0.24870965,0.03397270,-0.00000000,-0.00000000,0.43197793,0.00000000
internalMesh,1141,0.04731333,0.01651000,0.00000000,0.05011119,10.23928738,-0.10536722,0.00000000,10.23982906,12.98164940,-1.10826576,0.00000000,13.02887058,-0.33319080,900.76751709,12.98164940,-1.10826576,0.00000000,13.02887058,0.37292367,0.00284834,123.71279907,-9.81609154,0.00957574,0.25466385,0.24253269,0.24865085,0.03366084,-0.00000000,-0.00000000,0.43201399,0.00000000
internalMesh,1142,0.05013157,0.01651000,0.00000000,0.05278025,10.21401978,-0.12159491,0.00000000,10.21474361,12.55154419,-0.99629748,0.00000000,12.59102345,0.26268214,-290.56625366,12.55154419,-0.99629748,0.00000000,12.59102345,0.37280625,0.00276530,128.94105530,-9.62003517,0.00920764,0.26244244,0.23467909,0.24849129,0.03299431,-0.00000000,-0.00000000,0.43218845,0.00000000
internalMesh,1143,0.05319245,0.01651000,0.00000000,0.05569575,10.18143082,-0.13888450,0.00000000,10.18237782,13.06301594,-0.26034045,0.00000000,13.06560993,-0.00758604,-1868.78454590,13.06301594,-0.26034045,0.00000000,13.06560993,0.37244114,0.00267512,135.61886597,-9.35723877,0.00881522,0.27049398,0.22616364,0.24822465,0.03193410,-0.00000000,-0.00000000,0.43237975,0.00000000
internalMesh,1144,0.05659651,0.01651000,0.00000000,0.05895545,10.13830757,-0.15777443,0.00000000,10.13953495,14.57067204,0.88553739,0.00000000,14.59755707,-0.43095115,-962.47399902,14.57067204,0.88553739,0.00000000,14.59755707,0.37218624,0.00256101,144.06282043,-9.00156021,0.00839323,0.27914307,0.21713495,0.24809453,0.03003473,-0.00000000,-0.00000000,0.43303743,0.00000000
internalMesh,1145,0.06003914,0.01651000,0.00000000,0.06226779,10.08761978,-0.17672981,0.00000000,10.08916759,15.77519703,1.98236454,0.00000000,15.89926434,-0.87494016,-344.71945190,15.77519703,1.98236454,0.00000000,15.89926434,0.37216955,0.00245302,152.04618835,-8.58102798,0.00800724,0.28703329,0.20927021,0.24803588,0.02820271,-0.00000000,-0.00000000,0.43416509,0.00000000
internalMesh,1146,0.06352075,0.01651000,0.00000000,0.06563129,10.02994347,-0.19560936,0.00000000,10.03185081,16.83749771,2.43578839,0.00000000,17.01277161,-0.64104307,-756.56091309,16.83749771,2.43578839,0.00000000,17.01277161,0.37215999,0.00235073,160.75659180,-8.09960270,0.00763118,0.29416889,0.20220630,0.24794494,0.02619503,-0.00000000,-0.00000000,0.43541428,0.00000000
internalMesh,1147,0.06704180,0.01651000,0.00000000,0.06904479,9.96549702,-0.21383013,0.00000000,9.96779060,18.01082039,2.22390032,0.00000000,18.14760017,-0.52678484,-925.20385742,18.01082039,2.22390032,0.00000000,18.14760017,0.37198323,0.00225601,170.28474426,-7.56244326,0.00727914,0.30039203,0.19581810,0.24775620,0.02448557,-0.00000000,-0.00000000,0.43653497,0.00000000
internalMesh,1148,0.07060274,0.01651000,0.00000000,0.07250742,9.89470196,-0.23120095,0.00000000,9.89740276,18.61266136,1.77553475,0.00000000,18.69715691,-0.55012959,1862.36877441,18.61266136,1.77553475,0.00000000,18.69715691,0.37171546,0.00215098,180.25445557,-6.97477102,0.00693730,0.30490014,0.19100620,0.24752457,0.02279126,-0.00000000,-0.00000000,0.43730462,0.00000000
internalMesh,1149,0.07420401,0.01651000,0.00000000,0.07601851,9.81842136,-0.24765262,0.00000000,9.82154465,18.11898041,1.03337693,0.00000000,18.14842415,0.01313686,3220.22802734,18.11898041,1.03337693,0.00000000,18.14842415,0.37141672,0.00205953,189.21185303,-6.34260893,0.00663293,0.30871087,0.18681322,0.24730924,0.02097847,-0.00000000,-0.00000000,0.43795380,0.00000000
internalMesh,1150,0.07784606,0.01651000,0.00000000,0.07957757,9.73798847,-0.26293230,0.00000000,9.74153709,17.02712631,0.02101651,0.00000000,17.02713966,0.35046756,2662.30224609,17.02712631,0.02101651,0.00000000,17.02713966,0.37061065,0.00198147,197.92118835,-5.67187071,0.00634773,0.31160888,0.18284747,0.24676487,0.01907513,-0.00000000,-0.00000000,0.43793842,0.00000000
internalMesh,1151,0.08152937,0.01651000,0.00000000,0.08318424,9.65391636,-0.27675310,0.00000000,9.65788269,15.91571236,-0.86175424,0.00000000,15.93902493,0.45290172,2567.01196289,15.91571236,-0.86175424,0.00000000,15.93902493,0.36966705,0.00190315,208.12922668,-4.96823072,0.00607312,0.31252021,0.18061958,0.24619441,0.01788222,-0.00000000,-0.00000000,0.43729141,0.00000000
internalMesh,1152,0.08525439,0.01651000,0.00000000,0.08683831,9.56680775,-0.28958511,0.00000000,9.57118988,14.56692886,-1.41024613,0.00000000,14.63503361,0.51236796,2100.13745117,14.56692886,-1.41024613,0.00000000,14.63503361,0.36848390,0.00183567,218.64187622,-4.23670816,0.00583285,0.31310657,0.17840730,0.24545412,0.01731563,-0.00000000,-0.00000000,0.43636274,0.00000000
internalMesh,1153,0.08902161,0.01651000,0.00000000,0.09053965,9.47708321,-0.30133358,0.00000000,9.48187256,13.74969578,-2.01843739,0.00000000,13.89705849,0.38359150,789.69470215,13.74969578,-2.01843739,0.00000000,13.89705849,0.36727762,0.00176430,231.34855652,-3.48339987,0.00558444,0.31253964,0.17731760,0.24469805,0.01715396,-0.00000000,-0.00000000,0.43507925,0.00000000
internalMesh,1154,0.09283150,0.01651000,0.00000000,0.09428821,9.38500881,-0.31200859,0.00000000,9.39019394,13.14228344,-2.06599832,0.00000000,13.30368233,0.20811783,-229.71754456,13.14228344,-2.06599832,0.00000000,13.30368233,0.36606881,0.00168925,244.37608337,-2.71495104,0.00536568,0.31045884,0.17774312,0.24393557,0.01738876,0.00000000,-0.00000000,0.43334079,0.00000000
internalMesh,1155,0.09668454,0.01651000,0.00000000,0.09808405,9.29094410,-0.32275912,0.00000000,9.29654884,12.83966541,-2.14751458,0.00000000,13.01801968,0.01367852,-241.58534241,12.83966541,-2.14751458,0.00000000,13.01801968,0.36500213,0.00162272,260.49206543,-1.93863916,0.00513404,0.30845356,0.17830859,0.24324226,0.01827052,-0.00000000,-0.00000000,0.43178487,0.00000000
internalMesh,1156,0.10058123,0.01651000,0.00000000,0.10192724,9.19541740,-0.33230060,0.00000000,9.20141983,11.84546947,-1.90325367,0.00000000,11.99739647,-0.14585373,-0.15332593,11.84546947,-1.90325367,0.00000000,11.99739647,0.36404675,0.00156033,276.08419800,-1.16702878,0.00493127,0.30591428,0.17944536,0.24273388,0.01942593,-0.00000000,-0.00000000,0.43021074,0.00000000
internalMesh,1157,0.10452205,0.01651000,0.00000000,0.10581795,9.09994507,-0.34225371,0.00000000,9.10637856,11.57841778,-1.27844691,0.00000000,11.64878464,-0.24634968,-1092.11596680,11.57841778,-1.27844691,0.00000000,11.64878464,0.36350977,0.00149999,294.40451050,-0.40564981,0.00472829,0.30308998,0.18165745,0.24227227,0.02048077,0.00000000,-0.00000000,0.42892689,0.00000000
internalMesh,1158,0.10850750,0.01651000,0.00000000,0.10975636,9.00244713,-0.34980112,0.00000000,9.00924015,11.19255924,-1.21953845,0.00000000,11.25880337,-0.13792960,-172.86988831,11.19255924,-1.21953845,0.00000000,11.25880337,0.36332399,0.00144206,315.92791748,0.33315083,0.00453573,0.30080709,0.18361171,0.24222901,0.02190269,-0.00000000,-0.00000000,0.42819715,0.00000000
internalMesh,1159,0.11253810,0.01651000,0.00000000,0.11374271,8.90439129,-0.35457787,0.00000000,8.91144848,11.23059559,0.25853309,0.00000000,11.23357105,0.02076056,-118.16175079,11.23059559,0.25853309,0.00000000,11.23357105,0.36370966,0.00138720,335.44775391,1.05017233,0.00436209,0.29922131,0.18569927,0.24249855,0.02379678,-0.00000000,-0.00000000,0.42823994,0.00000000
internalMesh,1160,0.11661435,0.01651000,0.00000000,0.11777728,8.80168724,-0.35808441,0.00000000,8.80896854,12.09028053,0.09216042,0.00000000,12.09063148,0.06210992,-2576.74609375,12.09028053,0.09216042,0.00000000,12.09063148,0.36482084,0.00133057,359.82617188,1.74807632,0.00418948,0.29785815,0.18856712,0.24321645,0.02548185,-0.00000000,-0.00000000,0.42904615,0.00000000
internalMesh,1161,0.12073677,0.01651000,0.00000000,0.12186036,8.69437599,-0.35508332,0.00000000,8.70162392,12.39724636,-0.10718158,0.00000000,12.39770985,-0.07850239,280.74157715,12.39724636,-0.10718158,0.00000000,12.39770985,0.36582315,0.00128099,384.32589722,2.42362690,0.00402967,0.29749885,0.19000955,0.24413814,0.02767177,-0.00000000,-0.00000000,0.43009108,0.00000000
internalMesh,1162,0.12490588,0.01651000,0.00000000,0.12599230,8.57943153,-0.35023931,0.00000000,8.58657742,14.09929943,0.93186605,0.00000000,14.13006115,-0.46525446,-1176.86901855,14.09929943,0.93186605,0.00000000,14.13006115,0.36852333,0.00124024,405.91662598,3.09163356,0.00388921,0.29901984,0.19216914,0.24585745,0.03220222,-0.00000000,-0.00000000,0.43338749,0.00000000
internalMesh,1163,0.12912222,0.01651000,0.00000000,0.13017345,8.45139980,-0.34317175,0.00000000,8.45836449,12.91200352,-0.31143937,0.00000000,12.91575909,0.01216950,3552.40356445,12.91200352,-0.31143937,0.00000000,12.91575909,0.37397555,0.00119973,436.96609497,3.73511815,0.00375498,0.30116636,0.19734830,0.24943644,0.03623712,-0.00000000,-0.00000000,0.43952155,0.00000000
internalMesh,1164,0.13338631,0.01651000,0.00000000,0.13440419,8.32115555,-0.32872277,0.00000000,8.32764626,8.25256443,-1.20969272,0.00000000,8.34075356,-0.33100405,2381.03344727,8.25256443,-1.20969272,0.00000000,8.34075356,0.38222086,0.00116921,453.23785400,4.33475828,0.00365046,0.30622908,0.20288604,0.25532666,0.04201029,-0.00000000,-0.00000000,0.44932792,0.00000000
internalMesh,1165,0.13769870,0.01651000,0.00000000,0.13868493,8.19088078,-0.31059474,0.00000000,8.19676781,10.53868580,-2.28427291,0.00000000,10.78340435,-1.62040913,-1008.27648926,10.53868580,-2.28427291,0.00000000,10.78340435,0.39515460,0.00113834,475.80810547,4.92687273,0.00355348,0.31400642,0.21220143,0.26410097,0.04846781,0.00000000,-0.00000000,0.46446520,0.00000000
internalMesh,1166,0.14205993,0.01651000,0.00000000,0.14301610,8.04742432,-0.28766599,0.00000000,8.05256462,15.67651272,-2.98363829,0.00000000,15.95791817,1.38186407,2582.67724609,15.67651272,-2.98363829,0.00000000,15.95791817,0.40509304,0.00111125,490.63320923,5.53485775,0.00346779,0.31852058,0.22131321,0.27035180,0.05327377,-0.00000000,-0.00000000,0.47577628,0.00000000
internalMesh,1167,0.14647056,0.01651000,0.00000000,0.14739812,7.90565825,-0.26758128,0.00000000,7.91018534,10.42952919,1.29070401,0.00000000,10.50909138,3.52782965,4834.79541016,10.42952919,1.29070401,0.00000000,10.50909138,0.40693912,0.00108402,492.06466675,6.12493277,0.00338971,0.31516546,0.22733004,0.27138364,0.05439260,-0.00000000,-0.00000000,0.47709104,0.00000000
internalMesh,1168,0.15093115,0.01651000,0.00000000,0.15183146,7.78855610,-0.26011717,0.00000000,7.79289865,6.69935274,4.34524298,0.00000000,7.98514032,0.25032124,425.18444824,6.69935274,4.34524298,0.00000000,7.98514032,0.40607399,0.00106158,492.64208984,6.66960049,0.00332303,0.31101128,0.23023823,0.27089930,0.05589231,-0.00000000,-0.00000000,0.47565538,0.00000000
internalMesh,1169,0.15544226,0.01651000,0.00000000,0.15631659,7.67273617,-0.25406206,0.00000000,7.67694139,13.95693779,0.17361893,0.00000000,13.95801735,-4.50199890,-799.43743896,13.95693779,0.17361893,0.00000000,13.95801735,0.41519222,0.00104496,500.90823364,7.16454840,0.00325770,0.31708401,0.23639193,0.27690843,0.06129868,-0.00000000,-0.00000000,0.48668185,0.00000000
internalMesh,1170,0.16000447,0.01651000,0.00000000,0.16085401,7.54438591,-0.23729658,0.00000000,7.54811668,16.48786736,-4.01210737,0.00000000,16.96899414,-0.79051286,1303.57507324,16.48786736,-4.01210737,0.00000000,16.96899414,0.42592663,0.00102400,505.56076050,7.61804008,0.00319428,0.32257602,0.24523823,0.28403902,0.06462079,0.00000000,-0.00000000,0.49905017,0.00000000
internalMesh,1171,0.16461836,0.01651000,0.00000000,0.16544420,7.42459583,-0.22000176,0.00000000,7.42785454,7.62216520,-1.02961934,0.00000000,7.69139242,2.03012776,2595.65869141,7.62216520,-1.02961934,0.00000000,7.69139242,0.42478651,0.00100358,504.91534424,8.05644798,0.00313158,0.31753859,0.24850805,0.28352669,0.06692038,-0.00000000,-0.00000000,0.49744621,0.00000000
internalMesh,1172,0.16928450,0.01651000,0.00000000,0.17008769,7.32749414,-0.21494082,0.00000000,7.33064604,2.84139299,-0.73431402,0.00000000,2.93474555,0.80302638,-5706.10009766,2.84139299,-0.73431402,0.00000000,2.93474555,0.42156258,0.00098346,507.84890747,8.51988125,0.00307774,0.31055939,0.25117728,0.28138864,0.06898088,-0.00000000,-0.00000000,0.49343196,0.00000000
internalMesh,1173,0.17400349,0.01651000,0.00000000,0.17478499,7.23040533,-0.20603374,0.00000000,7.23334026,7.60315800,-5.10411644,0.00000000,9.15751171,-1.74530160,-2104.35278320,7.60315800,-5.10411644,0.00000000,9.15751171,0.42498690,0.00096207,519.73468018,9.02320004,0.00301664,0.31265563,0.25378245,0.28353548,0.07222871,-0.00000000,-0.00000000,0.49776343,0.00000000
internalMesh,1174,0.17877593,0.01651000,0.00000000,0.17953666,7.12468195,-0.19085483,0.00000000,7.12723780,11.72160053,-4.68985462,0.00000000,12.62500095,0.46288791,2379.24243164,11.72160053,-4.68985462,0.00000000,12.62500095,0.43300235,0.00094593,521.36010742,9.53345871,0.00297095,0.32022336,0.25724733,0.28853384,0.07488597,0.00000000,-0.00000000,0.50752228,0.00000000
