Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,UMean_average_0,UMean_average_1,UMean_average_2,UMean_average_Magnitude,UPrime2Mean_average_0,UPrime2Mean_average_1,UPrime2Mean_average_2,UPrime2Mean_average_3,UPrime2Mean_average_4,UPrime2Mean_average_5,UPrime2Mean_average_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,k_total_average,nut_average,pMean_average,pPrime2Mean_average,p_average,s_average
internalMesh,8293,0.173138,0.013890,0.000000,0.173694,3.803990,-0.105912,-0.002388,3.805465,6.597166,3.068535,0.000227,0.662694,0.007529,0.009066,7.306011,3.148038,0.186512,-0.001343,3.153559,4.832963,0.000004,16.950930,786876.000000,8.983994,0.898365
internalMesh,8294,0.175012,0.013967,0.000000,0.175569,3.793213,-0.103291,-0.001953,3.794620,6.576470,3.004700,0.000203,0.698134,0.006612,0.007553,7.263999,3.190673,0.192639,-0.001119,3.196483,4.790686,0.000004,16.941383,765198.250000,9.213367,0.897003
internalMesh,8295,0.176901,0.014045,0.000000,0.177458,3.782517,-0.092618,-0.001456,3.783651,6.553900,2.922890,0.000183,0.701153,0.005615,0.005984,7.210310,3.264426,0.201462,-0.000821,3.270637,4.738486,0.000004,16.898428,743663.625000,9.512623,0.894874
internalMesh,8296,0.178805,0.014123,0.000000,0.179362,3.775117,-0.073229,-0.000976,3.775827,6.508893,2.821575,0.000168,0.651535,0.004730,0.004581,7.124010,3.368602,0.218605,-0.000350,3.375688,4.665318,0.000004,16.831881,722277.875000,9.838857,0.894318
internalMesh,8297,0.180723,0.014202,0.000000,0.181281,3.769557,-0.046850,-0.000580,3.769848,6.468878,2.725759,0.000159,0.572705,0.004051,0.003620,7.043023,3.460446,0.244875,0.000124,3.469099,4.597398,0.000004,16.756279,701047.437500,10.138352,0.894381
internalMesh,8298,0.182657,0.014281,0.000000,0.183214,3.764518,-0.018733,-0.000302,3.764565,6.465169,2.678737,0.000156,0.504572,0.003529,0.003178,7.016314,3.516644,0.288032,0.000300,3.528420,4.572031,0.000004,16.678926,679979.625000,10.436973,0.894084
internalMesh,8299,0.184605,0.014361,0.000000,0.185163,3.762543,0.007219,-0.000133,3.762550,6.487370,2.684237,0.000158,0.460156,0.003059,0.003115,7.035827,3.546074,0.337425,0.000150,3.562091,4.585882,0.000004,16.597004,659082.000000,10.773311,0.893173
internalMesh,8300,0.186569,0.014442,0.000000,0.187127,3.766318,0.028893,-0.000032,3.766429,6.522623,2.716826,0.000164,0.435599,0.002581,0.003189,7.079231,3.566032,0.370584,-0.000173,3.585236,4.619806,0.000005,16.506584,638360.562500,11.175390,0.891909
internalMesh,8301,0.188548,0.014523,0.000000,0.189106,3.776660,0.044758,0.000059,3.776925,6.567690,2.761832,0.000170,0.428187,0.002107,0.003146,7.137620,3.575361,0.352172,-0.000277,3.592664,4.664846,0.000005,16.405704,617818.625000,11.636754,0.890034
internalMesh,8302,0.190542,0.014735,0.000000,0.191111,3.792750,0.053194,0.000178,3.793123,6.617295,2.823700,0.000175,0.431691,0.001707,0.002903,7.207513,3.565528,0.259391,0.000076,3.574951,4.720585,0.000005,16.295507,597464.125000,12.130177,0.889382
internalMesh,8303,0.192216,0.015032,0.000000,0.192803,3.813651,0.053537,0.000339,3.814027,6.680834,2.914285,0.000184,0.432218,0.001223,0.002599,7.301604,3.552091,0.120088,0.000321,3.554121,4.797651,0.000005,16.184189,577299.625000,12.549748,0.889812
internalMesh,8304,0.194916,0.014970,0.000000,0.195490,3.837055,0.047778,0.000491,3.837353,6.758184,3.034952,0.000200,0.409631,0.000532,0.002418,7.419689,3.549087,-0.005862,-0.000157,3.549092,4.896668,0.000005,16.085115,557330.562500,12.754365,0.890468
internalMesh,8305,0.196619,0.014855,0.000000,0.197179,3.858719,0.039373,0.000542,3.858920,6.857066,3.154564,0.000213,0.374881,0.000095,0.002271,7.557193,3.566793,-0.101565,-0.001409,3.568239,5.005921,0.000005,15.996855,537561.312500,12.659127,0.892143
internalMesh,8306,0.198676,0.014939,0.000000,0.199237,3.875517,0.031513,0.000505,3.875646,6.978445,3.230059,0.000219,0.350226,0.000268,0.002168,7.697703,3.559905,-0.178265,-0.002784,3.564367,5.104362,0.000004,15.892954,517998.281250,12.282913,0.893682
internalMesh,8307,0.200749,0.015024,0.000000,0.201310,3.894995,0.020786,0.000454,3.895051,7.127447,3.245802,0.000221,0.340745,0.000725,0.002212,7.839122,3.548054,-0.247156,-0.003765,3.556653,5.186735,0.000004,15.742103,498644.531250,11.673707,0.894673
internalMesh,8308,0.202838,0.015110,0.000000,0.203400,3.922251,0.008647,0.000461,3.922261,7.210071,3.200521,0.000214,0.327111,0.001280,0.002009,7.895281,3.540188,-0.289546,-0.004230,3.552011,5.205403,0.000004,15.555987,479503.437500,10.934780,0.895184
internalMesh,8309,0.204943,0.015197,0.000000,0.205506,3.962023,-0.015122,0.000530,3.962052,7.221236,3.098842,0.000200,0.285755,0.001872,0.001722,7.863252,3.529185,-0.292873,-0.004494,3.541319,5.160139,0.000004,15.395061,460576.531250,10.205153,0.895428
internalMesh,8310,0.000264,0.007738,0.000000,0.007743,10.072220,0.052911,-0.000321,10.072359,0.014572,0.213785,0.000040,0.004514,0.000066,0.000034,0.214328,10.077415,0.101881,-0.000232,10.077929,0.114198,0.000000,7.074443,4447621.500000,-2.241987,1.000000
internalMesh,8311,0.000795,0.007760,0.000000,0.007801,10.075041,0.053585,-0.000313,10.075183,0.017975,0.240524,0.000041,0.011461,0.000042,0.000039,0.241467,10.080530,0.105721,-0.000216,10.081084,0.129270,0.000000,6.992244,4420675.000000,-2.290423,1.000000
internalMesh,8312,0.001329,0.007783,0.000000,0.007895,10.078031,0.054281,-0.000308,10.078176,0.022675,0.269417,0.000042,0.020445,0.000016,0.000042,0.271142,10.083837,0.109489,-0.000201,10.084431,0.146067,0.000000,6.906071,4393835.000000,-2.342960,1.000000
internalMesh,8313,0.001868,0.007805,0.000000,0.008026,10.081141,0.055011,-0.000306,10.081290,0.029003,0.300359,0.000043,0.031407,-0.000014,0.000043,0.303386,10.087251,0.113218,-0.000185,10.087886,0.164702,0.000000,6.815743,4367147.500000,-2.399078,1.000000
internalMesh,8314,0.002411,0.007655,0.000000,0.008025,10.084374,0.055785,-0.000304,10.084529,0.037307,0.333243,0.000043,0.044372,-0.000049,0.000041,0.338247,10.090743,0.116968,-0.000170,10.091421,0.185296,0.000000,6.721034,4340651.000000,-2.458457,1.000000
internalMesh,8315,0.002958,0.007678,0.000000,0.008228,10.087753,0.056608,-0.000304,10.087913,0.047980,0.367954,0.000043,0.059425,-0.000090,0.000035,0.375797,10.094286,0.120820,-0.000151,10.095009,0.207988,0.000000,6.621597,4314384.500000,-2.521159,1.000000
internalMesh,8316,0.003509,0.007874,0.000000,0.008621,10.091338,0.057484,-0.000305,10.091502,0.061456,0.404374,0.000043,0.076652,-0.000138,0.000024,0.416138,10.097902,0.124870,-0.000133,10.098675,0.232936,0.000000,6.516872,4288392.500000,-2.587137,1.000000
internalMesh,8317,0.004065,0.007897,0.000000,0.008882,10.095163,0.058409,-0.000308,10.095332,0.078182,0.442388,0.000043,0.096086,-0.000192,0.000009,0.459404,10.101565,0.129231,-0.000113,10.102392,0.260307,0.000000,6.406188,4262707.500000,-2.656800,1.000000
internalMesh,8318,0.004625,0.007921,0.000000,0.009172,10.099267,0.059372,-0.000313,10.099442,0.098596,0.481896,0.000042,0.117695,-0.000253,-0.000011,0.505763,10.105350,0.134026,-0.000090,10.106239,0.290267,0.000000,6.288891,4237347.500000,-2.730239,1.000000
internalMesh,8319,0.005189,0.007945,0.000000,0.009489,10.103689,0.060359,-0.000320,10.103869,0.123120,0.522809,0.000042,0.141410,-0.000320,-0.000037,0.555414,10.109268,0.139346,-0.000069,10.110229,0.322986,0.000000,6.164418,4212314.500000,-2.808242,1.000000
internalMesh,8320,0.005758,0.007969,0.000000,0.009831,10.108469,0.061350,-0.000327,10.108655,0.152153,0.565060,0.000042,0.167114,-0.000394,-0.000067,0.608580,10.113354,0.145289,-0.000041,10.114397,0.358627,0.000000,6.032313,4187628.500000,-2.890609,1.000000
internalMesh,8321,0.006331,0.007993,0.000000,0.010196,10.113668,0.062325,-0.000334,10.113860,0.186078,0.608587,0.000042,0.194681,-0.000473,-0.000102,0.665511,10.117630,0.151901,-0.000014,10.118771,0.397354,0.000000,5.892095,4163263.000000,-2.978420,1.000000
internalMesh,8322,0.006909,0.008017,0.000000,0.010583,10.119288,0.063261,-0.000341,10.119486,0.225268,0.653342,0.000043,0.223973,-0.000560,-0.000142,0.726474,10.122101,0.159192,0.000015,10.123353,0.439326,0.000000,5.743236,4139232.000000,-3.071771,1.000000
internalMesh,8323,0.007491,0.008041,0.000000,0.010990,10.125321,0.064131,-0.000348,10.125525,0.270059,0.699284,0.000044,0.254825,-0.000653,-0.000184,0.791749,10.126796,0.167156,0.000043,10.128175,0.484694,0.000000,5.585130,4115504.250000,-3.170811,1.000000
internalMesh,8324,0.008078,0.008066,0.000000,0.011415,10.131912,0.064905,-0.000356,10.132120,0.320757,0.746387,0.000046,0.287053,-0.000752,-0.000229,0.861614,10.131818,0.175742,0.000075,10.133342,0.533595,0.000000,5.417145,4092073.250000,-3.276736,1.000000
internalMesh,8325,0.008570,0.008086,0.000000,0.011783,10.139036,0.065543,-0.000364,10.139248,0.377631,0.794632,0.000049,0.320469,-0.000856,-0.000274,0.936348,10.137281,0.184865,0.000110,10.138967,0.586156,0.000000,5.238572,4068925.250000,-3.390737,1.000000
internalMesh,8326,0.009364,0.008294,0.000000,0.012509,10.146808,0.065993,-0.000372,10.147022,0.440910,0.844014,0.000052,0.354872,-0.000964,-0.000319,1.016217,10.143332,0.194427,0.000153,10.145195,0.642488,0.000000,5.048738,4046034.750000,-3.513993,1.000000
internalMesh,8327,0.009865,0.008141,0.000000,0.012790,10.155292,0.066190,-0.000381,10.155507,0.510769,0.894528,0.000056,0.390060,-0.001076,-0.000362,1.101459,10.150191,0.204341,0.000203,10.152248,0.702676,0.000000,4.846954,4023393.250000,-3.648508,1.000000
internalMesh,8328,0.010470,0.008166,0.000000,0.013278,10.164425,0.066057,-0.000391,10.164639,0.587330,0.946181,0.000060,0.425834,-0.001190,-0.000403,1.192288,10.158002,0.214475,0.000262,10.160266,0.766786,0.000001,4.632606,4000984.500000,-3.795162,1.000000
internalMesh,8329,0.011080,0.008192,0.000000,0.013779,10.174374,0.065503,-0.000401,10.174584,0.670672,0.998978,0.000065,0.462009,-0.001307,-0.000441,1.288881,10.166910,0.224697,0.000333,10.169393,0.834858,0.000001,4.405175,3978786.750000,-3.954983,1.000000
internalMesh,8330,0.011694,0.008218,0.000000,0.014293,10.185154,0.064424,-0.000410,10.185358,0.760850,1.052918,0.000070,0.498425,-0.001424,-0.000476,1.391388,10.177019,0.234882,0.000422,10.179729,0.906919,0.000001,4.164202,3956786.750000,-4.129255,1.000000
internalMesh,8331,0.012314,0.008244,0.000000,0.014818,10.196733,0.062703,-0.000419,10.196925,0.857888,1.107988,0.000076,0.534945,-0.001542,-0.000507,1.499926,10.188424,0.244918,0.000525,10.191367,0.982976,0.000001,3.909398,3934963.750000,-4.318289,1.000000
internalMesh,8332,0.012938,0.008270,0.000000,0.015355,10.209152,0.060213,-0.000425,10.209330,0.961776,1.164128,0.000081,0.571445,-0.001661,-0.000532,1.614546,10.201160,0.254733,0.000647,10.204340,1.062993,0.000001,3.640679,3913314.250000,-4.521987,1.000000
internalMesh,8333,0.013567,0.008296,0.000000,0.015902,10.222372,0.056826,-0.000430,10.222530,1.072495,1.221234,0.000087,0.607822,-0.001782,-0.000552,1.735255,10.215230,0.264258,0.000788,10.218648,1.146908,0.000001,3.358207,3891821.750000,-4.740567,1.000000
internalMesh,8334,0.014201,0.008323,0.000000,0.016460,10.236424,0.052413,-0.000431,10.236559,1.190044,1.279145,0.000092,0.643973,-0.001904,-0.000565,1.862020,10.230680,0.273401,0.000950,10.234333,1.234640,0.000001,3.062325,3870471.000000,-4.973713,1.000000
internalMesh,8335,0.014839,0.008349,0.000000,0.017027,10.251161,0.046843,-0.000428,10.251267,1.314438,1.337654,0.000097,0.679792,-0.002031,-0.000573,1.994790,10.247481,0.282083,0.001134,10.251363,1.326095,0.000001,2.753535,3849247.500000,-5.221571,1.000000
internalMesh,8336,0.015483,0.008376,0.000000,0.017604,10.266650,0.039985,-0.000420,10.266728,1.445645,1.396547,0.000102,0.715111,-0.002162,-0.000577,2.133453,10.265759,0.290203,0.001338,10.269860,1.421147,0.000001,2.432479,3828145.250000,-5.484204,1.000000
internalMesh,8337,0.016132,0.008404,0.000000,0.018190,10.282710,0.031712,-0.000408,10.282759,1.583624,1.455573,0.000107,0.749707,-0.002300,-0.000580,2.277855,10.285556,0.297619,0.001552,10.289861,1.519652,0.000001,2.099951,3807148.500000,-5.762421,1.000000
internalMesh,8338,0.016786,0.008431,0.000000,0.018784,10.299300,0.021888,-0.000392,10.299323,1.728235,1.514440,0.000111,0.783221,-0.002445,-0.000584,2.427708,10.306884,0.304132,0.001769,10.311370,1.621393,0.000001,1.756995,3786251.000000,-6.056582,1.000000
internalMesh,8339,0.017445,0.008459,0.000000,0.019387,10.316280,0.010373,-0.000371,10.316285,1.879212,1.572765,0.000115,0.815125,-0.002596,-0.000591,2.582530,10.329904,0.309572,0.001984,10.334541,1.726046,0.000001,1.404893,3765439.250000,-6.366793,1.000000
internalMesh,8340,0.018109,0.008487,0.000000,0.019999,10.333344,-0.002984,-0.000348,10.333344,2.036227,1.629990,0.000119,0.844733,-0.002752,-0.000604,2.741655,10.354600,0.313696,0.002191,10.359351,1.833168,0.000001,1.045161,3744706.500000,-6.693336,1.000000
internalMesh,8341,0.018778,0.008515,0.000000,0.020618,10.350320,-0.018336,-0.000321,10.350336,2.198738,1.685426,0.000122,0.871224,-0.002910,-0.000622,2.904160,10.380891,0.316328,0.002384,10.385710,1.942143,0.000001,0.679480,3724049.500000,-7.035705,1.000000
internalMesh,8342,0.019452,0.008543,0.000000,0.021246,10.366987,-0.035825,-0.000292,10.367049,2.366148,1.738358,0.000125,0.893803,-0.003066,-0.000649,3.069110,10.408970,0.317470,0.002561,10.413811,2.052315,0.000001,0.309719,3703459.250000,-7.393222,1.000000
internalMesh,8343,0.020132,0.008572,0.000000,0.021881,10.383039,-0.055560,-0.000261,10.383187,2.537718,1.788273,0.000127,0.911867,-0.003215,-0.000684,3.235652,10.438461,0.316880,0.002715,10.443271,2.163059,0.000001,-0.062154,3682918.750000,-7.764837,1.000000
internalMesh,8344,0.020817,0.008600,0.000000,0.022523,10.398431,-0.077584,-0.000228,10.398720,2.712562,1.835090,0.000130,0.925169,-0.003354,-0.000729,3.403159,10.469133,0.314476,0.002839,10.473856,2.273890,0.000001,-0.434038,3662429.250000,-8.148905,1.000000
internalMesh,8345,0.021507,0.008629,0.000000,0.023174,10.413068,-0.101864,-0.000196,10.413566,2.889503,1.879411,0.000132,0.933881,-0.003479,-0.000789,3.571213,10.501513,0.310988,0.002922,10.506117,2.384523,0.000001,-0.803764,3641977.750000,-8.543603,0.999997
internalMesh,8346,0.022086,0.008653,0.000000,0.023721,10.426921,-0.128279,-0.000163,10.427710,3.067106,1.922553,0.000135,0.938542,-0.003588,-0.000864,3.739549,10.535051,0.305943,0.002968,10.539494,2.494897,0.000001,-1.169065,3621563.250000,-8.946002,0.999977
internalMesh,8347,0.023021,0.008518,0.000000,0.024546,10.440065,-0.156655,-0.000130,10.441240,3.243743,1.966276,0.000137,0.939847,-0.003681,-0.000958,3.907868,10.568050,0.297379,0.002964,10.572234,2.605078,0.000001,-1.527724,3601173.250000,-9.353952,0.999853
internalMesh,8348,0.023610,0.008717,0.000000,0.025168,10.452437,-0.186825,-0.000099,10.454107,3.418047,2.012117,0.000139,0.938330,-0.003755,-0.001069,4.075799,10.601378,0.286261,0.002905,10.605243,2.715152,0.000001,-1.877506,3580814.750000,-9.765509,0.999340
internalMesh,8349,0.024322,0.008747,0.000000,0.025847,10.463865,-0.218723,-0.000069,10.466151,3.589478,2.060599,0.000142,0.934145,-0.003808,-0.001194,4.243001,10.639407,0.278382,0.002772,10.643049,2.825109,0.000001,-2.216119,3560463.250000,-10.180509,0.997563
internalMesh,8350,0.026005,0.008643,0.000000,0.027403,10.482431,-0.288047,-0.000012,10.486388,3.924814,2.159366,0.000147,0.915162,-0.003838,-0.001461,4.572151,10.740984,0.280342,0.002257,10.744642,3.042163,0.000001,-2.850340,3519792.000000,-11.029926,0.995309
internalMesh,8351,0.026491,0.008838,0.000000,0.027927,10.488506,-0.325738,0.000016,10.493564,4.088995,2.203605,0.000149,0.897290,-0.003809,-0.001589,4.730845,10.801279,0.277458,0.001851,10.804842,3.146374,0.000001,-3.141280,3499460.500000,-11.472426,0.995315
internalMesh,8352,0.027226,0.008869,0.000000,0.028634,10.491953,-0.365523,0.000045,10.498318,4.249925,2.240324,0.000152,0.871295,-0.003750,-0.001707,4.882631,10.861915,0.259206,0.001385,10.865007,3.245200,0.000001,-3.411714,3479117.750000,-11.931543,0.995399
internalMesh,8353,0.027966,0.008900,0.000000,0.029348,10.492406,-0.407318,0.000074,10.500309,4.406431,2.267730,0.000154,0.835832,-0.003662,-0.001813,5.025720,10.916624,0.220350,0.000929,10.918848,3.337157,0.000001,-3.659456,3458769.750000,-12.393201,0.995520
internalMesh,8354,0.028711,0.008931,0.000000,0.030069,10.489745,-0.450946,0.000103,10.499434,4.557396,2.285407,0.000156,0.790434,-0.003548,-0.001906,5.159239,10.960077,0.163252,0.000551,10.961293,3.421480,0.000001,-3.882398,3438409.750000,-12.844895,0.995588
internalMesh,8355,0.029337,0.008958,0.000000,0.030674,10.483844,-0.496163,0.000134,10.495578,4.702202,2.294038,0.000158,0.735541,-0.003415,-0.001993,5.283404,10.989914,0.096514,0.000247,10.990337,3.498200,0.000001,-4.078660,3418038.500000,-13.273355,0.995514
internalMesh,8356,0.030347,0.008825,0.000000,0.031604,10.474717,-0.542695,0.000166,10.488767,4.840891,2.294960,0.000160,0.672314,-0.003271,-0.002080,5.399360,11.007895,0.028706,0.000001,11.007933,3.568005,0.000001,-4.246605,3397650.500000,-13.665388,0.995231
internalMesh,8357,0.030984,0.009027,0.000000,0.032272,10.462430,-0.590253,0.000197,10.479067,4.974071,2.289802,0.000162,0.602430,-0.003123,-0.002174,5.508857,11.018538,-0.038213,-0.000236,11.018603,3.632017,0.000001,-4.385083,3377243.500000,-14.014993,0.994540
internalMesh,8358,0.031753,0.009059,0.000000,0.033020,10.447086,-0.638528,0.000229,10.466581,5.102571,2.280264,0.000164,0.527750,-0.002977,-0.002275,5.613766,11.025787,-0.109357,-0.000533,11.026330,3.691499,0.000001,-4.493436,3356824.000000,-14.326774,0.993239
internalMesh,8359,0.032528,0.009092,0.000000,0.033775,10.428862,-0.687189,0.000259,10.451478,5.226791,2.268005,0.000165,0.449964,-0.002834,-0.002382,5.715389,11.030433,-0.191014,-0.000902,11.032086,3.747481,0.000001,-4.571277,3336384.500000,-14.603257,0.991115
internalMesh,8360,0.033310,0.009124,0.000000,0.034537,10.408010,-0.735903,0.000288,10.433993,5.346428,2.254480,0.000166,0.370290,-0.002695,-0.002486,5.814129,11.030917,-0.284245,-0.001354,11.034579,3.800537,0.000001,-4.618653,3315925.250000,-14.832714,0.988809
internalMesh,8361,0.034097,0.009157,0.000000,0.035305,10.384763,-0.784353,0.000316,10.414341,5.460424,2.240776,0.000166,0.289390,-0.002559,-0.002579,5.909405,11.025443,-0.384855,-0.001847,11.032158,3.850683,0.000002,-4.635864,3295440.750000,-15.009481,0.986772
internalMesh,8362,0.034891,0.009191,0.000000,0.036081,10.359339,-0.832267,0.000341,10.392717,5.567460,2.227526,0.000167,0.207510,-0.002428,-0.002652,6.000130,11.012137,-0.486441,-0.002338,11.022876,3.897577,0.000002,-4.623468,3274928.500000,-15.121379,0.985748
internalMesh,8363,0.035690,0.009224,0.000000,0.036863,10.331931,-0.879434,0.000364,10.369291,5.666585,2.214893,0.000167,0.124745,-0.002305,-0.002702,6.085352,10.989101,-0.583327,-0.002814,11.004573,3.940822,0.000002,-4.582145,3254386.500000,-15.169926,0.985330
internalMesh,8364,0.036496,0.009258,0.000000,0.037652,10.302678,-0.925712,0.000385,10.344183,5.757562,2.202690,0.000166,0.041172,-0.002195,-0.002728,6.164663,10.955744,-0.670895,-0.003256,10.976267,3.980209,0.000002,-4.512549,3233805.750000,-15.161841,0.985538
internalMesh,8365,0.037308,0.009292,0.000000,0.038448,10.271612,-0.971007,0.000405,10.317407,5.840658,2.190565,0.000166,-0.043101,-0.002104,-0.002735,6.238087,10.913229,-0.746308,-0.003657,10.938718,4.015695,0.000002,-4.415659,3213194.500000,-15.110391,0.985820
internalMesh,8366,0.038127,0.009326,0.000000,0.039251,10.238891,-1.015237,0.000421,10.289101,5.916291,2.178206,0.000165,-0.128106,-0.002032,-0.002723,6.305831,10.864205,-0.809088,-0.004017,10.894292,4.047331,0.000002,-4.292438,3192541.750000,-15.027523,0.986262
internalMesh,8367,0.038813,0.009179,0.000000,0.039884,10.204545,-1.058338,0.000436,10.259279,5.984725,2.165352,0.000164,-0.213863,-0.001979,-0.002694,6.368000,10.812593,-0.861263,-0.004330,10.846841,4.075120,0.000002,-4.143957,3171847.250000,-14.922643,0.987085
internalMesh,8368,0.039922,0.009226,0.000000,0.040974,10.168680,-1.100234,0.000448,10.228028,6.046185,2.151965,0.000163,-0.300605,-0.001942,-0.002645,6.424771,10.762308,-0.905691,-0.004581,10.800350,4.099156,0.000002,-3.971192,3151113.500000,-14.803170,0.987963
internalMesh,8369,0.040620,0.009431,0.000000,0.041701,10.131308,-1.140852,0.000457,10.195339,6.100670,2.138032,0.000161,-0.388497,-0.001919,-0.002575,6.476133,10.715884,-0.944140,-0.004755,10.757398,4.119431,0.000002,-3.775054,3130334.750000,-14.675674,0.988899
internalMesh,8370,0.041465,0.009466,0.000000,0.042531,10.092551,-1.180158,0.000465,10.161317,6.148251,2.123548,0.000159,-0.477627,-0.001906,-0.002482,6.522161,10.674304,-0.977977,-0.004843,10.719012,4.135979,0.000002,-3.556482,3109513.750000,-14.543594,0.989910
internalMesh,8371,0.042315,0.009502,0.000000,0.043369,10.052402,-1.218103,0.000470,10.125935,6.189087,2.108782,0.000157,-0.568131,-0.001904,-0.002368,6.563120,10.637636,-1.009527,-0.004827,10.685432,4.149013,0.000002,-3.316381,3088644.750000,-14.407242,0.990206
